TACH,A1,X1,Y1,A2,X2,Y2,MICRO,STA,STATUS
-0.69429,0.21354,0.37524,0.051732,0.30258,0.060022,1.5051,-0.10266,3,BALL_FAULT
-0.66798,0.12617,-0.063326,-0.0025607,0.33911,0.067832,1.5327,0.12164,3,BALL_FAULT
-0.5873,-0.81291,0.078273,-0.019748,0.34374,0.070174,1.512,-0.051862,3,BALL_FAULT
-0.67138,0.61238,0.1971,-0.0041278,0.41888,0.08059,1.606,0.046609,3,BALL_FAULT
-0.64703,-1.339,-0.27974,-0.031945,0.39751,0.079608,1.4624,0.043712,3,BALL_FAULT
-0.60793,0.6549,0.39086,0.078483,0.47137,0.088137,1.4849,-0.041373,3,BALL_FAULT
-0.68996,-1.5652,-0.42098,0.077257,0.43092,0.084517,1.2917,0.1196,3,BALL_FAULT
-0.61788,0.21629,0.39464,0.18587,0.46526,0.085178,1.2878,-0.10718,3,BALL_FAULT
-0.63562,-0.97871,-0.35409,0.0956,0.43865,0.083593,1.1569,0.15803,3,BALL_FAULT
-0.69598,-0.64582,0.30579,0.11962,0.45641,0.084325,1.1027,-0.10307,3,BALL_FAULT
-0.57586,-0.2127,0.030035,0.15248,0.47784,0.087713,1.083,0.10363,3,BALL_FAULT
-0.71435,-1.5042,-0.029227,0.18201,0.43361,0.079242,1.0166,-0.032173,3,BALL_FAULT
-0.61388,0.24063,0.23201,0.2062,0.46959,0.084736,1.069,0.022636,3,BALL_FAULT
-0.63945,-2.1325,-0.37977,0.094965,0.4049,0.07706,0.87686,0.087813,3,BALL_FAULT
-0.69237,0.27242,0.39028,0.14628,0.44774,0.081995,0.85801,-0.079559,3,BALL_FAULT
-0.59015,-1.8162,-0.34427,0.11344,0.39874,0.07278,0.66608,0.15396,3,BALL_FAULT
-0.70321,-0.2759,0.35095,0.22062,0.40925,0.072061,0.60027,-0.12062,3,BALL_FAULT
-0.63845,-1.2173,-0.22253,0.12813,0.32579,0.061793,0.34565,0.19354,3,BALL_FAULT
-0.63733,-1.3946,0.073371,0.07023,0.31206,0.057006,0.22432,-0.060089,3,BALL_FAULT
-0.70587,-0.52094,-0.072833,-0.030153,0.31559,0.058937,0.25435,0.099641,3,BALL_FAULT
-0.59455,-2.2589,-0.29582,-0.1514,0.22508,0.042271,0.12557,0.042325,3,BALL_FAULT
-0.71194,-0.11343,0.069697,-0.12193,0.24592,0.045993,0.22952,-0.012435,3,BALL_FAULT
-0.64844,-2.5265,-0.55925,-0.19782,0.14252,0.029276,0.047901,0.15007,3,BALL_FAULT
-0.66396,-0.29128,0.16056,-0.068305,0.18347,0.029545,0.17064,-0.099978,3,BALL_FAULT
-0.73741,-2.1744,-0.54235,-0.16308,0.08891,0.012667,0.031455,0.21125,3,BALL_FAULT
-0.58802,-1.0931,0.1527,-0.14072,0.14171,0.01336,0.11349,-0.125,3,BALL_FAULT
-0.6891,-1.3957,-0.30269,-0.29164,0.10131,0.0056849,0.0065637,0.18621,3,BALL_FAULT
-0.70536,-1.8852,-0.09957,-0.38447,0.1038,0.00083327,-0.071398,-0.046362,3,BALL_FAULT
-0.62129,-0.68613,0.025307,-0.41895,0.15502,0.0097536,-0.0040837,0.089078,3,BALL_FAULT
-0.68174,-2.7712,-0.27019,-0.48418,0.079604,0.00020436,-0.205,0.076496,3,BALL_FAULT
-0.62053,-0.35098,0.44084,-0.42384,0.12624,0.010973,-0.17495,-0.047482,3,BALL_FAULT
-0.67602,-3.193,-0.31111,-0.54639,0.043183,-0.0026001,-0.35902,0.26611,3,BALL_FAULT
-0.63857,-0.87065,0.5637,-0.46362,0.063657,-0.00084169,-0.30174,-0.13529,3,BALL_FAULT
-0.66705,-2.4499,-0.1942,-0.54195,-0.0051139,-0.01016,-0.41874,0.24929,3,BALL_FAULT
-0.64334,-1.5503,0.40934,-0.4385,-0.034882,-0.015172,-0.41734,-0.11521,3,BALL_FAULT
-0.65741,-1.3775,0.1079,-0.42663,-0.081682,-0.01994,-0.38583,0.18407,3,BALL_FAULT
-0.64904,-2.8182,0.1451,-0.42563,-0.17057,-0.033404,-0.37625,-0.0088087,3,BALL_FAULT
-0.65676,-0.57901,0.47787,-0.35914,-0.20378,-0.039263,-0.26131,0.043347,3,BALL_FAULT
-0.65353,-3.0975,-0.093197,-0.36049,-0.31131,-0.054794,-0.32687,0.12938,3,BALL_FAULT
-0.6499,-0.20894,0.78987,-0.20418,-0.32956,-0.059741,-0.21781,-0.075981,3,BALL_FAULT
-0.65007,-2.9758,-0.11853,-0.2647,-0.43202,-0.073218,-0.27629,0.1978,3,BALL_FAULT
-0.64399,-0.69102,0.87754,-0.12966,-0.44873,-0.078846,-0.23224,-0.14009,3,BALL_FAULT
-0.66227,-2.422,0.011174,-0.15132,-0.50277,-0.090648,-0.32092,0.24723,3,BALL_FAULT
-0.63851,-2.3912,0.56181,-0.070605,-0.52422,-0.096154,-0.40359,-0.11115,3,BALL_FAULT
-0.65926,-1.34,0.44988,-0.035953,-0.55226,-0.09591,-0.49635,0.15683,3,BALL_FAULT
-0.64468,-3.3647,0.26035,0.019502,-0.60844,-0.10484,-0.66034,-0.023996,3,BALL_FAULT
-0.64985,-0.33531,0.8643,0.17831,-0.61173,-0.10545,-0.69146,0.04106,3,BALL_FAULT
-0.6616,-3.7669,0.020585,0.18148,-0.70594,-0.11968,-0.88114,0.14919,3,BALL_FAULT
-0.63627,-0.38721,1.0588,0.33246,-0.71029,-0.11955,-0.86122,-0.097739,3,BALL_FAULT
-0.66506,-2.6157,0.1078,0.27268,-0.81675,-0.13347,-0.96718,0.23939,3,BALL_FAULT
-0.63554,-1.0446,0.92502,0.34689,-0.85848,-0.13576,-0.94692,-0.12797,3,BALL_FAULT
-0.65496,-1.3555,0.27431,0.28248,-0.94414,-0.14364,-0.97079,0.15236,3,BALL_FAULT
-0.64325,-1.8806,0.59033,0.29951,-1.0203,-0.15123,-0.98681,-0.090852,3,BALL_FAULT
-0.65001,-0.35022,0.60179,0.34983,-1.0792,-0.15742,-0.95268,0.076471,3,BALL_FAULT
-0.65369,-2.5516,0.18916,0.36897,-1.1843,-0.16976,-1.0678,-0.0067887,3,BALL_FAULT
-0.64381,0.15158,0.88883,0.45625,-1.2051,-0.17499,-1.0743,-0.022803,3,BALL_FAULT
-0.65419,-2.2506,0.028943,0.38554,-1.3081,-0.18918,-1.2251,0.098619,3,BALL_FAULT
-0.64439,-0.01819,0.98718,0.43863,-1.3272,-0.18923,-1.2086,-0.10051,3,BALL_FAULT
-0.64995,-1.5851,0.020938,0.31629,-1.4152,-0.20211,-1.3135,0.13461,3,BALL_FAULT
-0.6445,-0.76355,0.74421,0.29244,-1.4479,-0.20662,-1.3437,-0.10307,3,BALL_FAULT
-0.6517,-0.51051,0.32324,0.21512,-1.5041,-0.2147,-1.4088,0.11505,3,BALL_FAULT
-0.64213,-1.5219,0.43993,0.21296,-1.565,-0.22337,-1.5084,-0.051814,3,BALL_FAULT
-0.65208,0.36755,0.67703,0.29702,-1.5834,-0.22391,-1.533,0.039283,3,BALL_FAULT
-0.64347,-1.9761,0.089258,0.31574,-1.671,-0.23428,-1.6856,0.054591,3,BALL_FAULT
-0.64673,0.53693,0.8612,0.37349,-1.6743,-0.23529,-1.6851,-0.062157,3,BALL_FAULT
-0.65095,-1.8985,-0.071388,0.27294,-1.7685,-0.25275,-1.8323,0.13242,3,BALL_FAULT
-0.63813,0.029237,0.7857,0.35516,-1.7799,-0.25112,-1.8264,-0.11295,3,BALL_FAULT
-0.65829,-1.1144,0.13394,0.30556,-1.8547,-0.25974,-1.9042,0.15197,3,BALL_FAULT
-0.63622,-0.97454,0.61706,0.35506,-1.8995,-0.26712,-1.8998,-0.098275,3,BALL_FAULT
-0.65205,-0.24568,0.41796,0.36026,-1.9395,-0.27292,-1.8663,0.10821,3,BALL_FAULT
-0.64721,-1.7791,0.3761,0.33228,-2.0172,-0.28497,-1.9078,-0.024677,3,BALL_FAULT
-0.64191,0.55016,0.76622,0.35059,-2.0253,-0.2873,-1.8399,0.027138,3,BALL_FAULT
-0.65181,-1.8249,0.23269,0.26484,-2.1231,-0.29971,-1.9154,0.0745,3,BALL_FAULT
-0.64005,0.64508,0.91144,0.36838,-2.1291,-0.30026,-1.8431,-0.083185,3,BALL_FAULT
-0.65047,-1.3317,0.12338,0.31183,-2.2137,-0.3123,-1.906,0.13466,3,BALL_FAULT
-0.64235,0.081422,0.78912,0.37229,-2.2222,-0.3139,-1.8632,-0.12244,3,BALL_FAULT
-0.64982,-0.56766,0.34234,0.25498,-2.2708,-0.31823,-1.9004,0.15056,3,BALL_FAULT
-0.64993,-0.85579,0.65577,0.2699,-2.3073,-0.32196,-1.9001,-0.076882,3,BALL_FAULT
-0.64184,0.46839,0.65124,0.34376,-2.3138,-0.31962,-1.8473,0.09672,3,BALL_FAULT
-0.645,-1.4852,0.39271,0.3943,-2.3798,-0.32929,-1.8869,-0.0025296,3,BALL_FAULT
-0.6491,1.0354,0.74261,0.48007,-2.3608,-0.32384,-1.7964,-0.02402,3,BALL_FAULT
-0.64305,-1.4311,0.034178,0.40148,-2.4304,-0.33288,-1.8679,0.11446,3,BALL_FAULT
-0.64329,0.8344,0.72245,0.47627,-2.4209,-0.32883,-1.7965,-0.11521,3,BALL_FAULT
-0.65109,-1.0729,-0.046341,0.41141,-2.4805,-0.33836,-1.8644,0.16397,3,BALL_FAULT
-0.6385,-0.13369,0.49629,0.47682,-2.4968,-0.33899,-1.856,-0.11249,3,BALL_FAULT
-0.65189,0.036141,0.059399,0.43267,-2.5366,-0.34365,-1.8788,0.13724,3,BALL_FAULT
-0.6371,-0.94264,0.17089,0.41386,-2.6801,-0.3361,-1.9077,-0.068899,3,BALL_FAULT
-0.65311,0.94806,0.34765,0.44143,-2.7281,-0.3435,-1.831,0.059775,3,BALL_FAULT
-0.64393,-1.7422,-0.088405,0.4362,-2.826,-0.3467,-1.8719,0.040792,3,BALL_FAULT
-0.64333,1.0354,0.47433,0.56762,-2.7924,-0.33919,-1.8001,-0.043928,3,BALL_FAULT
-0.65254,-1.5899,-0.38225,0.53604,-2.9079,-0.34112,-1.8733,0.11325,3,BALL_FAULT
-0.63934,0.62157,0.50281,0.62183,-2.9031,-0.33742,-1.8151,-0.10066,3,BALL_FAULT
-0.64957,-0.84336,-0.25013,0.53962,-2.9907,-0.3421,-1.851,0.17231,3,BALL_FAULT
-0.64293,-0.74153,0.3849,0.56668,-3.0298,-0.33983,-1.8447,-0.12269,3,BALL_FAULT
-0.64808,0.38523,0.11594,0.5218,-3.0805,-0.34312,-1.8649,0.12081,3,BALL_FAULT
-0.64565,-1.29,0.095971,0.44711,-3.1673,-0.33949,-1.9302,-0.039036,3,BALL_FAULT
-0.64326,1.0881,0.54318,0.39267,-3.1354,-0.34013,-1.8916,0.0092743,3,BALL_FAULT
-0.65362,-1.956,-0.078127,0.25667,-3.2297,-0.34144,-1.9998,0.083724,3,BALL_FAULT
-0.64101,1.0483,0.85112,0.31857,-3.1804,-0.34142,-1.9967,-0.067706,3,BALL_FAULT
-0.64557,-1.3613,-0.033615,0.30558,-3.262,-0.34209,-2.1037,0.15664,3,BALL_FAULT
-0.64523,0.26464,0.85931,0.39006,-3.2382,-0.33956,-2.1265,-0.11439,3,BALL_FAULT
-0.64643,-0.23249,0.17251,0.31271,-3.2762,-0.33982,-2.2243,0.16204,3,BALL_FAULT
-0.64343,-0.57277,0.64542,0.29233,-3.2729,-0.33974,-2.3321,-0.07586,3,BALL_FAULT
-0.64999,0.75503,0.58025,0.27983,-3.2541,-0.33899,-2.4263,0.080828,3,BALL_FAULT
-0.63979,-1.3191,0.35027,0.25091,-3.2876,-0.34133,-2.5676,0.010491,3,BALL_FAULT
-0.6492,1.3099,0.87769,0.29107,-3.2411,-0.33767,-2.6044,-0.015964,3,BALL_FAULT
-0.64634,-1.4139,0.10779,0.17607,-3.2924,-0.3414,-2.7528,0.11716,3,BALL_FAULT
-0.63965,1.134,1.0369,0.19356,-3.2314,-0.3356,-2.785,-0.099759,3,BALL_FAULT
-0.65157,-0.5662,0.24648,0.089165,-3.2522,-0.34898,-2.8951,0.14579,3,BALL_FAULT
-0.63562,0.51261,0.96341,0.080121,-3.2167,-0.38057,-2.9024,-0.1137,3,BALL_FAULT
-0.65324,0.30491,0.40194,0.00079209,-3.2054,-0.3748,-2.9407,0.13422,3,BALL_FAULT
-0.6399,-0.55432,0.6326,0.04116,-3.1778,-0.37952,-2.9872,-0.057338,3,BALL_FAULT
-0.64562,1.2272,0.77794,0.12757,-3.0952,-0.38465,-2.9835,0.049578,3,BALL_FAULT
-0.64805,-1.3742,0.367,0.16824,-3.0896,-0.38877,-3.0604,0.029913,3,BALL_FAULT
-0.63907,1.4277,0.99357,0.28571,-2.985,-0.39034,-3.0429,-0.044172,3,BALL_FAULT
-0.65232,-1.3349,0.1149,0.2266,-2.9724,-0.3924,-3.1371,0.14274,3,BALL_FAULT
-0.63927,1.0748,0.99555,0.31317,-2.8497,-0.38782,-3.1245,-0.12295,3,BALL_FAULT
-0.64822,-0.54021,0.13946,0.25164,-2.7907,-0.38653,-3.1885,0.17285,3,BALL_FAULT
-0.64537,-0.18152,0.75737,0.29072,-2.702,-0.38491,-3.1983,-0.10699,3,BALL_FAULT
-0.64395,0.35959,0.35847,0.25231,-2.6029,-0.3851,-3.2218,0.10908,3,BALL_FAULT
-0.64571,-1.3149,0.33784,0.24447,-2.5531,-0.3823,-3.273,-0.037844,3,BALL_FAULT
-0.64687,1.0829,0.58108,0.27631,-2.4386,-0.37356,-3.2294,0.028891,3,BALL_FAULT
-0.64222,-1.5248,-0.022565,0.24945,-2.4096,-0.37322,-3.2547,0.08606,3,BALL_FAULT
-0.64904,1.156,0.72453,0.34343,-2.3185,-0.36561,-3.1865,-0.081993,3,BALL_FAULT
-0.6419,-1.1388,-0.08624,0.3096,-2.2948,-0.36376,-3.2199,0.14861,3,BALL_FAULT
-0.64557,0.54344,0.64218,0.37768,-2.226,-0.3574,-3.1488,-0.12609,3,BALL_FAULT
-0.64819,-0.46343,-0.01352,0.32397,-2.1898,-0.35482,-3.1301,0.15934,3,BALL_FAULT
-0.63753,-0.61061,0.37978,0.35712,-2.1474,-0.34823,-3.0865,-0.10309,3,BALL_FAULT
-0.65309,0.45245,0.1493,0.34239,-2.1071,-0.34302,-2.9908,0.099738,3,BALL_FAULT
-0.6392,-1.439,-0.03357,0.27861,-2.082,-0.32829,-2.9714,-0.025091,3,BALL_FAULT
-0.64642,1.1605,0.42119,0.26682,-2.0103,-0.31756,-2.9015,-0.00031481,3,BALL_FAULT
-0.64873,-1.6959,-0.20065,0.1791,-2.0041,-0.31609,-2.9371,0.063231,3,BALL_FAULT
-0.63666,0.92564,0.51716,0.24203,-1.9329,-0.30287,-2.8407,-0.084573,3,BALL_FAULT
-0.65281,-1.456,-0.37927,0.17106,-1.9218,-0.29908,-2.8426,0.13566,3,BALL_FAULT
-0.63779,-0.30589,0.32204,0.22109,-1.8606,-0.28947,-2.8,-0.10879,3,BALL_FAULT
-0.6469,-0.43882,-0.24678,0.17672,-1.8263,-0.28807,-2.819,0.1536,3,BALL_FAULT
-0.64649,-1.2155,-0.026593,0.20164,-1.7918,-0.2836,-2.831,-0.068339,3,BALL_FAULT
-0.63946,0.52553,0.040288,0.2575,-1.7522,-0.27813,-2.7951,0.071993,3,BALL_FAULT
-0.64781,-1.9492,-0.25205,0.27725,-1.7573,-0.2776,-2.8398,0.055224,3,BALL_FAULT
-0.64301,0.73891,0.25705,0.37166,-1.6904,-0.26719,-2.7431,-0.051205,3,BALL_FAULT
-0.64537,-2.2516,-0.38481,0.25406,-1.7063,-0.26868,-2.7738,0.1536,3,BALL_FAULT
-0.64571,-0.0015694,0.36189,0.2755,-1.6686,-0.2599,-2.6877,-0.12213,3,BALL_FAULT
-0.64147,-1.3269,-0.20679,0.18697,-1.6751,-0.25926,-2.7237,0.15659,3,BALL_FAULT
-0.64421,-0.64949,0.32612,0.25229,-1.6732,-0.26004,-2.7119,-0.12174,3,BALL_FAULT
-0.64729,-0.54032,0.017778,0.244,-1.6891,-0.26241,-2.673,0.13705,3,BALL_FAULT
-0.63783,-2.0272,0.16507,0.24858,-1.7317,-0.2711,-2.6551,-0.045145,3,BALL_FAULT
-0.65089,0.21625,0.44748,0.23682,-1.7282,-0.27117,-2.5774,0.044297,3,BALL_FAULT
-0.6394,-2.4645,0.14177,0.15664,-1.7975,-0.28374,-2.5865,0.051452,3,BALL_FAULT
-0.6451,0.27365,0.70275,0.19869,-1.7988,-0.28514,-2.4765,-0.055343,3,BALL_FAULT
-0.64893,-2.4434,0.053412,0.077642,-1.8768,-0.2905,-2.4855,0.16883,3,BALL_FAULT
-0.63551,-0.56624,0.77432,0.10264,-1.8842,-0.27567,-2.3473,-0.10991,3,BALL_FAULT
-0.65189,-1.2304,0.30309,-0.010686,-1.9471,-0.29322,-2.3333,0.11777,3,BALL_FAULT
-0.6367,-1.0357,0.73153,-0.025632,-1.9913,-0.30021,-2.3554,-0.084962,3,BALL_FAULT
-0.647,-0.3803,0.51709,-0.065749,-2.027,-0.30532,-2.3774,0.089151,3,BALL_FAULT
-0.64774,-2.407,0.49194,-0.10188,-2.0855,-0.31473,-2.5639,-0.016402,3,BALL_FAULT
-0.63769,0.14158,0.6781,-0.046018,-2.0502,-0.31126,-2.6899,0.0060374,3,BALL_FAULT
-0.65029,-2.6836,-0.09111,-0.12089,-2.0949,-0.31817,-2.96,0.075741,3,BALL_FAULT
-0.63723,0.017658,0.82866,-0.056076,-2.0525,-0.31402,-3.1293,-0.090243,3,BALL_FAULT
-0.64613,-2.0899,0.14421,-0.1475,-2.0851,-0.31994,-3.4319,0.15328,3,BALL_FAULT
-0.64555,-0.87132,0.79367,-0.037578,-2.045,-0.31753,-3.6047,-0.11229,3,BALL_FAULT
-0.63601,-1.2356,0.31888,-0.057431,-2.0361,-0.31715,-3.7512,0.12668,3,BALL_FAULT
-0.64807,-1.774,0.58651,-0.05309,-2.0351,-0.32116,-3.8323,-0.09752,3,BALL_FAULT
-0.64325,-0.34271,0.52658,-0.094344,-2.0469,-0.32508,-3.8146,0.10767,3,BALL_FAULT
-0.64194,-2.7708,0.28827,-0.15902,-2.118,-0.33802,-3.8019,0.02395,3,BALL_FAULT
-0.64987,0.021974,0.69799,-0.089687,-2.1099,-0.34043,-3.6005,-0.021513,3,BALL_FAULT
-0.63335,-2.1874,-0.2087,-0.15158,-2.1871,-0.35142,-3.47,0.083261,3,BALL_FAULT
-0.64954,-0.014491,0.8358,-0.095031,-2.187,-0.35381,-3.1819,-0.094283,3,BALL_FAULT
-0.64378,-1.8026,-0.19296,-0.18916,-2.2304,-0.36188,-3.0289,0.14189,3,BALL_FAULT
-0.64047,-0.95815,0.61972,-0.13665,-2.2231,-0.36115,-2.8707,-0.10244,3,BALL_FAULT
-0.64656,-0.83008,0.10355,-0.11129,-2.2293,-0.3608,-2.7791,0.1243,3,BALL_FAULT
-0.6377,-1.8051,0.25114,-0.047521,-2.2261,-0.35384,-2.7611,-0.05269,3,BALL_FAULT
-0.64645,-0.081491,0.45437,-0.015323,-2.1806,-0.35755,-2.7289,0.050503,3,BALL_FAULT
-0.64384,-2.2059,-0.12863,-0.098917,-2.1929,-0.38112,-2.8378,0.036727,3,BALL_FAULT
-0.63798,0.21559,0.68046,-0.11646,-2.0974,-0.36179,-2.8559,-0.060721,3,BALL_FAULT
-0.64695,-1.8921,-0.33554,-0.23949,-2.0798,-0.35837,-2.9749,0.10332,3,BALL_FAULT
-0.63672,-0.30526,0.44,-0.19146,-1.997,-0.34366,-2.9336,-0.10825,3,BALL_FAULT
-0.64685,-1.3747,-0.57663,-0.25308,-1.9635,-0.33958,-2.9593,0.15844,3,BALL_FAULT
-0.64591,-1.0013,-0.045114,-0.23866,-1.8967,-0.32713,-2.9203,-0.084451,3,BALL_FAULT
-0.63424,-0.52319,-0.37509,-0.28064,-1.8434,-0.31894,-2.8759,0.070241,3,BALL_FAULT
-0.6469,-1.8074,-0.56132,-0.28061,-1.8222,-0.31746,-2.8837,-0.051132,3,BALL_FAULT
-0.63982,-0.18676,-0.3469,-0.2176,-1.7394,-0.30402,-2.7835,-0.0013127,3,BALL_FAULT
-0.6398,-1.9684,-1.2728,-0.21434,-1.7274,-0.30125,-2.7788,0.051939,3,BALL_FAULT
-0.64632,-0.14673,-0.33795,-0.14484,-1.6454,-0.28865,-2.6476,-0.072331,3,BALL_FAULT
-0.63351,-1.603,-1.3607,-0.21561,-1.6294,-0.28616,-2.6348,0.0947,3,BALL_FAULT
-0.64451,-0.50108,-0.43433,-0.21547,-1.5641,-0.27712,-2.529,-0.092555,3,BALL_FAULT
-0.64335,-0.89518,-1.7731,-0.30302,-1.5337,-0.27058,-2.4632,0.086255,3,BALL_FAULT
-0.63512,-0.8685,-1.1246,-0.33895,-1.4843,-0.26083,-2.3758,-0.057241,3,BALL_FAULT
-0.64731,-0.10902,-1.2339,-0.38889,-1.4212,-0.24812,-2.2557,0.012073,3,BALL_FAULT
-0.63532,-0.94192,-1.671,-0.4809,-1.414,-0.24431,-2.15,-0.023752,3,BALL_FAULT
-0.64409,0.25021,-0.73019,-0.52498,-1.3534,-0.23591,-1.9439,-0.023996,3,BALL_FAULT
-0.64249,-0.90821,-2.0487,-0.63537,-1.3522,-0.2321,-1.8707,0.046438,3,BALL_FAULT
-0.63583,0.27645,-0.51129,-0.62507,-1.2819,-0.22594,-1.704,-0.073815,3,BALL_FAULT
-0.64656,-0.51864,-1.9234,-0.6672,-1.2565,-0.20362,-1.6562,0.051525,3,BALL_FAULT
-0.63608,0.049588,-0.64577,-0.62046,-1.1943,-0.18593,-1.5489,-0.07693,3,BALL_FAULT
-0.64069,-0.10206,-1.4831,-0.60097,-1.1605,-0.1821,-1.4966,0.053545,3,BALL_FAULT
-0.64482,-0.46668,-1.1476,-0.51511,-1.1306,-0.17447,-1.4909,-0.0376,3,BALL_FAULT
-0.63289,0.27246,-0.85955,-0.43777,-1.0702,-0.16754,-1.4231,-0.021002,3,BALL_FAULT
-0.64792,-0.51953,-1.3675,-0.39091,-1.0534,-0.16259,-1.4285,-0.01796,3,BALL_FAULT
-0.63521,0.47318,-0.38984,-0.31256,-0.99974,-0.15344,-1.3724,-0.053931,3,BALL_FAULT
-0.64108,-0.51514,-1.5183,-0.34461,-1.0028,-0.15563,-1.4043,0.030716,3,BALL_FAULT
-0.64271,0.32904,-0.24074,-0.32447,-0.97612,-0.15015,-1.3288,-0.074691,3,BALL_FAULT
-0.6366,-0.16672,-1.228,-0.35757,-1.0073,-0.15224,-1.2687,0.019569,3,BALL_FAULT
-0.64181,0.13724,-0.3316,-0.33323,-1.0266,-0.15727,-1.1392,-0.065224,3,BALL_FAULT
-0.64228,0.3886,-0.60774,-0.37071,-1.0535,-0.15939,-0.99916,0.00090209,3,BALL_FAULT
-0.63143,0.01769,-0.38929,-0.41337,-1.0942,-0.16421,-0.86573,-0.038282,3,BALL_FAULT
-0.65311,0.86568,-0.011047,-0.40669,-1.1141,-0.16334,-0.6689,-0.015283,3,BALL_FAULT
-0.62904,-0.015357,-0.77105,-0.3879,-1.1689,-0.17289,-0.56496,0.021054,3,BALL_FAULT
-0.65033,1.1343,0.53168,-0.30029,-1.1888,-0.17506,-0.44018,-0.064421,3,BALL_FAULT
-0.62832,0.2888,-0.54041,-0.29138,-1.2466,-0.18219,-0.42359,0.040938,3,BALL_FAULT
-0.64189,1.1135,0.70201,-0.23956,-1.2753,-0.18878,-0.35697,-0.074424,3,BALL_FAULT
-0.63872,0.73373,-0.30445,-0.25401,-1.3144,-0.19361,-0.38091,0.047193,3,BALL_FAULT
-0.65902,0.77732,0.39603,-0.26648,-1.3464,-0.19939,-0.43719,-0.055976,3,BALL_FAULT
-0.61615,1.238,0.16678,-0.28885,-1.3623,-0.20177,-0.51363,0.016065,3,BALL_FAULT
-0.87082,0.54919,-0.079874,-0.30583,-1.4089,-0.21457,-0.63966,-0.0056935,3,BALL_FAULT
-0.69388,1.5878,0.78936,-0.2658,-1.4527,-0.25089,-0.70072,-0.025797,3,BALL_FAULT
-0.76735,0.11687,0.21042,-0.28905,-1.5327,-0.263,-0.84415,0.083602,3,BALL_FAULT
-0.98477,1.5547,0.83245,-0.22136,-1.5601,-0.26792,-0.85248,-0.089489,3,BALL_FAULT
-0.74056,0.39208,0.14905,-0.23621,-1.6428,-0.2817,-0.93095,0.089273,3,BALL_FAULT
-0.82738,1.22,0.64734,-0.1363,-1.6962,-0.29162,-0.91006,-0.10168,3,BALL_FAULT
-0.91014,0.94183,0.08284,-0.083309,-1.7612,-0.302,-0.89812,0.11845,3,BALL_FAULT
-0.67982,0.72461,0.26733,0.0096557,-1.8359,-0.31588,-0.88188,-0.040837,3,BALL_FAULT
-0.81131,1.6413,0.22985,0.056556,-1.8826,-0.3267,-0.84734,0.050527,3,BALL_FAULT
-0.82232,0.27702,-0.05455,0.050833,-1.9813,-0.34123,-0.90674,0.0076437,3,BALL_FAULT
-0.76463,2.1222,0.32789,0.10457,-2.0092,-0.34432,-0.86356,-0.027573,3,BALL_FAULT
-0.79043,0.35914,-0.49587,0.023722,-2.1253,-0.36323,-1.0201,0.13649,3,BALL_FAULT
-0.62882,2.0538,0.21148,0.041372,-2.1452,-0.3676,-1.0454,-0.10278,3,BALL_FAULT
-1.0199,0.92141,-0.70468,-0.073874,-2.2335,-0.38024,-1.2033,0.15265,3,BALL_FAULT
-0.70456,1.7012,-0.19562,-0.072763,-2.2869,-0.38924,-1.2686,-0.14408,3,BALL_FAULT
-0.82119,1.382,-0.64717,-0.16892,-2.3402,-0.39783,-1.3207,0.1986,3,BALL_FAULT
