TACH,A1,X1,Y1,A2,X2,Y2,MICRO,STA,STATUS
-0.44775,-0.80646,-0.57324,-0.098602,0.12851,0.028018,0.89657,0.25462,6,IMBALANCE
-0.54128,-0.72706,0.19022,-0.030905,0.12856,0.029417,0.92164,-0.084207,6,IMBALANCE
-0.25637,0.68493,-0.10692,-0.044342,0.12881,0.026959,0.94375,0.10721,6,IMBALANCE
-0.19663,-1.6923,-0.11203,-0.04422,0.12742,0.02882,0.89114,9.8937e-05,6,IMBALANCE
-0.4813,1.4484,0.23927,0.029946,0.13125,0.029205,0.96142,-0.012678,6,IMBALANCE
-0.28197,-1.5085,-0.44405,-0.0094396,0.12687,0.030187,0.83693,0.10831,6,IMBALANCE
-0.41809,1.5057,0.42642,0.081367,0.12774,0.026683,0.9426,-0.10312,6,IMBALANCE
-0.20011,-1.0597,-0.58501,-0.026537,0.12964,0.03294,0.83176,0.2123,6,IMBALANCE
-0.42045,0.70209,0.40595,0.04906,0.16245,0.067376,0.93226,-0.14091,6,IMBALANCE
-0.36117,0.03345,-0.42978,-0.022985,0.14904,0.052481,0.90117,0.17268,6,IMBALANCE
-0.22127,-0.38954,0.099401,0.014415,0.14832,0.054426,0.91482,-0.074083,6,IMBALANCE
-0.33778,1.0541,-0.077632,0.0093345,0.15285,0.056614,0.95349,0.083213,6,IMBALANCE
-0.29581,-1.0487,-0.25607,-0.025272,0.14845,0.057859,0.89213,0.042909,6,IMBALANCE
-0.33269,1.6752,0.27115,0.036471,0.15281,0.057718,1.0116,-0.038404,6,IMBALANCE
-0.28939,-1.2911,-0.52577,-0.037309,0.14865,0.059348,0.91203,0.1414,6,IMBALANCE
-0.2713,1.2688,0.44435,0.079248,0.15225,0.058969,1.0388,-0.12157,6,IMBALANCE
-0.24491,-0.40341,-0.47602,0.017864,0.14778,0.056929,0.93314,0.16268,6,IMBALANCE
-0.23142,0.76859,0.35812,0.11243,0.14757,0.054971,0.98365,-0.12979,6,IMBALANCE
-0.36182,0.45329,-0.31704,0.072131,0.14566,0.052699,0.94588,0.15455,6,IMBALANCE
-0.2513,-0.67917,0.015716,0.096969,0.14317,0.051756,0.92781,-0.035945,6,IMBALANCE
-0.29284,1.3895,0.085487,0.12062,0.15006,0.054188,0.98445,0.0064268,6,IMBALANCE
-0.44104,-0.99723,-0.24719,0.077745,0.14593,0.052199,0.88684,0.01806,6,IMBALANCE
-0.25419,1.5805,0.32359,0.14289,0.15096,0.054451,0.94846,-0.050913,6,IMBALANCE
-0.26809,-1.1925,-0.60753,0.044468,0.14856,0.055286,0.8132,0.16472,6,IMBALANCE
-0.39785,1.1095,0.39477,0.1246,0.156,0.058758,0.9223,-0.12064,6,IMBALANCE
-0.22881,-0.20614,-0.51731,0.028051,0.1581,0.062287,0.86943,0.17908,6,IMBALANCE
-0.43626,0.37323,0.27618,0.072876,0.16069,0.064399,0.90895,-0.10738,6,IMBALANCE
-0.20152,0.75735,-0.2877,0.011101,0.16219,0.065894,0.87585,0.10745,6,IMBALANCE
-0.29691,-0.60219,-0.12962,0.0016206,0.15784,0.063622,0.82984,-0.02329,6,IMBALANCE
-0.32209,1.6429,0.14125,0.021204,0.16425,0.066131,0.93147,-0.013117,6,IMBALANCE
-0.31535,-1.0363,-0.33116,-0.047842,0.15965,0.064078,0.86848,0.043055,6,IMBALANCE
-0.24843,1.5701,0.38005,0.012167,0.16271,0.064328,0.97615,-0.079121,6,IMBALANCE
-0.33564,-0.63454,-0.43544,-0.095314,0.15762,0.063558,0.83068,0.12992,6,IMBALANCE
-0.33956,1.13,0.40883,-0.022581,0.16193,0.062634,0.94549,-0.10431,6,IMBALANCE
-0.36605,0.35681,-0.18525,-0.083547,0.16058,0.06076,0.87757,0.063937,6,IMBALANCE
-0.29067,0.1825,0.27751,-0.055286,0.16136,0.06187,0.93145,-0.10716,6,IMBALANCE
-0.33509,1.2546,-0.00089048,-0.073726,0.16666,0.062903,0.98005,0.037725,6,IMBALANCE
-0.49359,-0.17537,0.015105,-0.066854,0.16124,0.060741,0.91004,-0.078026,6,IMBALANCE
-0.077853,1.7076,0.24962,-0.017173,0.16542,0.059457,0.99007,0.002484,6,IMBALANCE
-0.33304,-0.44011,-0.24685,-0.03445,0.16128,0.059393,0.8688,-0.056049,6,IMBALANCE
-0.27928,1.5263,0.38966,0.03263,0.16951,0.063795,0.95712,-0.060186,6,IMBALANCE
-0.28596,0.049447,-0.34292,-0.0022909,0.16945,0.065002,0.85317,0.0068892,6,IMBALANCE
-0.32855,1.013,0.36818,0.061591,0.17241,0.06685,0.93269,-0.091825,6,IMBALANCE
-0.22748,0.79302,-0.19817,0.032759,0.17115,0.065162,0.88052,0.018523,6,IMBALANCE
-0.31515,0.30926,0.16747,0.044314,0.17312,0.068345,0.8655,-0.098883,6,IMBALANCE
-0.1913,1.5393,0.043891,0.030151,0.17454,0.066157,0.88622,0.013387,6,IMBALANCE
-0.22632,-0.27045,-0.11918,0.00061867,0.16718,0.063686,0.82266,-0.083015,6,IMBALANCE
-0.24213,1.7806,0.28089,0.023285,0.17124,0.063667,0.92648,-0.024482,6,IMBALANCE
-0.20681,-0.18721,-0.31639,-0.04201,0.16428,0.059765,0.81772,-0.033414,6,IMBALANCE
-0.23687,1.5118,0.41652,0.00066363,0.17108,0.063243,0.91689,-0.072598,6,IMBALANCE
-0.40774,0.20576,-0.30999,-0.047412,0.16935,0.062223,0.835,-0.0085897,6,IMBALANCE
-0.14055,0.6924,0.34883,0.0096621,0.16871,0.06153,0.89359,-0.10302,6,IMBALANCE
-0.39053,1.0442,-0.14234,0.0037081,0.16999,0.060734,0.87695,0.02103,6,IMBALANCE
-0.35599,0.1885,0.097718,0.044538,0.16791,0.061267,0.86431,-0.11022,6,IMBALANCE
-0.17911,1.6164,0.13567,0.07743,0.17091,0.059804,0.92581,0.029742,6,IMBALANCE
-0.41845,-0.33125,-0.12618,0.058431,0.16761,0.059592,0.83535,-0.067001,6,IMBALANCE
-0.12862,1.8004,0.39784,0.093038,0.17066,0.059451,0.92434,-0.045097,6,IMBALANCE
-0.41645,-0.14321,-0.26467,0.034519,0.16539,0.057378,0.82889,-0.031808,6,IMBALANCE
-0.33012,1.325,0.46796,0.086878,0.17023,0.0592,0.94126,-0.085327,6,IMBALANCE
-0.16584,0.4254,-0.22742,0.044731,0.16789,0.057795,0.88761,0.02451,6,IMBALANCE
-0.47848,0.58683,0.34669,0.072337,0.16866,0.06033,0.92061,-0.12161,6,IMBALANCE
-0.19822,1.2952,0.014758,0.051013,0.16823,0.058713,0.91518,0.044613,6,IMBALANCE
-0.49734,0.085179,0.13104,0.057506,0.16532,0.058283,0.89282,-0.1103,6,IMBALANCE
-0.2685,1.7837,0.26487,0.089955,0.16986,0.058681,0.98388,0.011635,6,IMBALANCE
-0.24598,-0.079295,-0.16716,0.072876,0.16548,0.059085,0.91173,-0.07474,6,IMBALANCE
-0.33254,1.7823,0.45034,0.12459,0.16897,0.05947,1.0247,-0.041908,6,IMBALANCE
-0.41333,0.25699,-0.27796,0.074771,0.1643,0.058129,0.91042,-0.018057,6,IMBALANCE
-0.27228,1.4137,0.47229,0.11538,0.16657,0.058803,0.96742,-0.086203,6,IMBALANCE
-0.22921,0.68082,-0.17617,0.048964,0.1678,0.060798,0.91249,0.029353,6,IMBALANCE
-0.23581,0.41786,0.30657,0.048187,0.16808,0.062364,0.92512,-0.10886,6,IMBALANCE
-0.42065,1.4478,0.056238,0.032585,0.16701,0.059932,0.92958,0.019034,6,IMBALANCE
-0.31929,-0.0099758,0.017495,0.021654,0.16401,0.05981,0.84103,-0.090779,6,IMBALANCE
-0.31225,1.7774,0.33669,0.06039,0.16787,0.059881,0.88686,-0.011096,6,IMBALANCE
-0.32369,-0.38693,-0.18859,0.022938,0.16616,0.060529,0.76601,-0.056195,6,IMBALANCE
-0.4496,1.4621,0.47433,0.084309,0.16923,0.061896,0.85837,-0.054029,6,IMBALANCE
-0.21928,0.24855,-0.27976,0.028584,0.1628,0.055953,0.75779,0.0083251,6,IMBALANCE
-0.54633,1.1112,0.43468,0.080597,0.1624,0.0575,0.8195,-0.1046,6,IMBALANCE
0.21631,0.90413,-0.13479,0.039805,0.15948,0.053014,0.77727,0.045075,6,IMBALANCE
4.5272,0.41182,0.21091,0.048495,0.15571,0.052937,0.76895,-0.10767,6,IMBALANCE
4.5531,1.5203,0.15895,0.02545,0.1616,0.055799,0.80981,0.023609,6,IMBALANCE
4.6278,-0.19813,-0.0059269,-0.022061,0.15859,0.056563,0.75884,-0.077149,6,IMBALANCE
4.5465,1.7266,0.38585,-0.0064786,0.16575,0.061061,0.87497,-0.012508,6,IMBALANCE
4.6316,-0.58444,-0.22174,-0.071697,0.1616,0.059515,0.79695,0.050624,6,IMBALANCE
4.5452,1.5018,0.47967,0.015019,0.16356,0.061074,0.89728,-0.088029,6,IMBALANCE
4.628,0.2788,-0.28014,-0.019273,0.16176,0.060047,0.83898,0.017354,6,IMBALANCE
4.5505,0.70931,0.37294,0.05671,0.15882,0.058706,0.90349,-0.10494,6,IMBALANCE
4.6189,1.1133,-0.094219,0.046677,0.15572,0.054291,0.9091,0.037287,6,IMBALANCE
4.5674,0.32153,0.11599,0.068791,0.15418,0.055696,0.89335,-0.10222,6,IMBALANCE
4.6008,1.7023,0.18945,0.080359,0.15647,0.054047,0.93582,0.00392,6,IMBALANCE
4.5853,-0.31227,-0.13262,0.056671,0.15244,0.055696,0.85413,-0.070043,6,IMBALANCE
4.5799,1.6959,0.36479,0.11151,0.15722,0.056473,0.94248,-0.039426,6,IMBALANCE
4.5996,-0.071672,-0.3626,0.064032,0.15635,0.057718,0.84416,-0.0095875,6,IMBALANCE
4.5692,1.2949,0.39947,0.12128,0.16088,0.062371,0.90778,-0.089854,6,IMBALANCE
4.6062,0.56922,-0.33096,0.066312,0.16044,0.062178,0.82839,0.016892,6,IMBALANCE
4.5689,0.64149,0.23519,0.10234,0.15981,0.062005,0.84669,-0.11594,6,IMBALANCE
4.5979,1.2451,-0.14097,0.096461,0.15936,0.06024,0.83696,0.021103,6,IMBALANCE
4.5806,0.023547,-0.073662,0.096898,0.15512,0.05947,0.7939,-0.097204,6,IMBALANCE
4.5828,1.7902,0.11508,0.12794,0.15922,0.060901,0.86604,-0.014236,6,IMBALANCE
4.5953,-0.18121,-0.34637,0.083262,0.15425,0.05963,0.79322,-0.071284,6,IMBALANCE
4.5674,1.7748,0.3038,0.11906,0.1564,0.057872,0.88834,-0.047822,6,IMBALANCE
4.6063,0.083047,-0.4488,0.02394,0.15094,0.05492,0.79245,-0.006813,6,IMBALANCE
4.5624,1.2818,0.33451,0.056729,0.15231,0.056332,0.85944,-0.090243,6,IMBALANCE
4.6037,0.74948,-0.33703,0.00155,0.15008,0.056024,0.82354,-0.0050607,6,IMBALANCE
4.5669,0.37051,0.14086,0.025848,0.14999,0.056364,0.84784,-0.11633,6,IMBALANCE
4.593,1.4102,-0.090589,0.011987,0.15334,0.058706,0.87139,0.019813,6,IMBALANCE
4.5792,-0.18542,-0.14075,0.011917,0.15153,0.059021,0.81512,-0.09864,6,IMBALANCE
4.5785,1.6779,0.19802,0.053396,0.15319,0.059271,0.87942,0.0052829,6,IMBALANCE
4.5952,-0.63658,-0.37525,0.021005,0.14708,0.057108,0.77978,0.025143,6,IMBALANCE
4.563,1.5347,0.37361,0.11553,0.14893,0.056678,0.86675,-0.081336,6,IMBALANCE
4.6023,0.11081,-0.41446,0.075105,0.14669,0.055568,0.77958,-0.0075188,6,IMBALANCE
4.5586,0.93272,0.32201,0.14032,0.14888,0.057474,0.83444,-0.10711,6,IMBALANCE
4.6003,0.83562,-0.2431,0.099628,0.15082,0.059239,0.78922,0.026092,6,IMBALANCE
4.566,0.3467,0.10942,0.10358,0.15178,0.063731,0.77057,-0.11066,6,IMBALANCE
4.5869,1.3974,0.086213,0.083307,0.15394,0.063866,0.80821,0.024851,6,IMBALANCE
4.5806,-0.54176,-0.10725,0.051771,0.15193,0.065721,0.75512,-0.078853,6,IMBALANCE
4.5687,1.7275,0.31655,0.085754,0.15488,0.065997,0.84804,-0.034485,6,IMBALANCE
4.5965,-0.22207,-0.34431,0.0078316,0.14962,0.063487,0.76174,-0.022438,6,IMBALANCE
4.5574,1.5093,0.43622,0.055258,0.14467,0.058231,0.8495,-0.085376,6,IMBALANCE
4.6016,0.047103,-0.32112,-0.015554,0.14047,0.054657,0.79044,0.094311,6,IMBALANCE
4.557,0.67352,0.33431,0.041044,0.13756,0.052205,0.84524,-0.10017,6,IMBALANCE
4.5941,1.0792,-0.15593,0.014942,0.13663,0.050088,0.84198,0.017525,6,IMBALANCE
4.5675,0.014325,0.070397,0.013586,0.13322,0.050627,0.82658,-0.10202,6,IMBALANCE
4.5779,1.6409,0.10956,0.020999,0.13216,0.04555,0.87959,0.0012672,6,IMBALANCE
4.5822,-0.56504,-0.30854,-0.021682,0.12905,0.04555,0.79335,-0.084548,6,IMBALANCE
4.5633,1.6197,0.38,0.030363,0.13177,0.045627,0.86325,-0.025261,6,IMBALANCE
4.5945,-0.68395,-0.54066,-0.035529,0.12871,0.045101,0.75705,0.078978,6,IMBALANCE
4.5527,1.1641,0.40804,0.04624,0.13099,0.046532,0.82555,-0.099613,6,IMBALANCE
4.5978,0.028935,-0.58307,-0.015008,0.12874,0.045075,0.7421,0.042715,6,IMBALANCE
4.5558,0.039512,0.18437,0.024538,0.12911,0.046673,0.74428,-0.13897,6,IMBALANCE
4.5901,0.94479,-0.242,0.005924,0.13144,0.046539,0.733,0.10285,6,IMBALANCE
4.5691,-1.0131,-0.18127,0.028462,0.13327,0.052231,0.68997,-0.061354,6,IMBALANCE
4.5727,1.5671,0.13186,0.074167,0.13972,0.055119,0.77463,0.019277,6,IMBALANCE
4.5857,-1.3703,-0.51414,0.014152,0.1345,0.053348,0.70653,0.03332,6,IMBALANCE
4.5551,1.3833,0.40506,0.091246,0.13654,0.053758,0.82974,-0.078585,6,IMBALANCE
4.597,-0.71314,-0.59403,0.025732,0.12974,0.050203,0.73405,0.046536,6,IMBALANCE
4.5496,0.74435,0.40319,0.10522,0.13312,0.053726,0.83301,-0.11607,6,IMBALANCE
4.5989,0.20074,-0.49146,0.01938,0.13206,0.051852,0.8095,0.12201,6,IMBALANCE
4.5553,-0.27881,0.14327,0.038103,0.13132,0.053739,0.83452,-0.090316,6,IMBALANCE
4.5831,1.0687,-0.13165,0.011069,0.13182,0.052269,0.85391,0.058778,6,IMBALANCE
4.5716,-1.5576,-0.25612,-0.021887,0.12956,0.05372,0.78075,-0.0081273,6,IMBALANCE
4.5642,1.4933,0.25308,0.022392,0.1357,0.056813,0.85898,-0.027013,6,IMBALANCE
4.5891,-1.5019,-0.61664,-0.051465,0.13364,0.058071,0.76895,0.073745,6,IMBALANCE
4.5499,1.2249,0.45134,0.039162,0.13518,0.059008,0.89147,-0.095111,6,IMBALANCE
4.5926,-0.42759,-0.67703,-0.033487,0.13071,0.055138,0.78287,0.030813,6,IMBALANCE
4.5464,0.20431,0.36758,0.034043,0.13155,0.055138,0.82446,-0.11373,6,IMBALANCE
4.5901,0.37456,-0.44843,-0.010512,0.13034,0.052898,0.77307,0.079367,6,IMBALANCE
4.5567,-0.60915,-0.010032,0.022598,0.1265,0.05218,0.75731,-0.088199,6,IMBALANCE
4.5761,1.3319,-0.011535,0.01252,0.12768,0.048804,0.83126,0.055054,6,IMBALANCE
4.5742,-1.2129,-0.33708,-0.049557,0.12456,0.047931,0.78991,0.0023867,6,IMBALANCE
4.5589,1.5464,0.31229,-0.0077054,0.12501,0.045602,0.85433,-0.023898,6,IMBALANCE
4.589,-1.1053,-0.4049,-0.087992,0.12117,0.044087,0.75772,0.092705,6,IMBALANCE
4.5445,1.1361,0.37767,0.0049156,0.12471,0.046051,0.80136,-0.10558,6,IMBALANCE
4.5949,-0.26781,-0.3532,-0.073174,0.12446,0.04693,0.75207,0.14199,6,IMBALANCE
4.5451,0.41339,0.2582,-0.021251,0.12467,0.049003,0.78767,-0.13325,6,IMBALANCE
4.5869,0.67377,-0.20325,-0.053321,0.12668,0.049247,0.76137,0.1408,6,IMBALANCE
4.5574,-1.017,-0.02737,-0.046057,0.12335,0.049439,0.72619,-0.058166,6,IMBALANCE
4.5688,1.3895,0.06856,-0.020892,0.12706,0.051512,0.76161,0.036143,6,IMBALANCE
4.5766,-1.4325,-0.25794,-0.068813,0.12055,0.048875,0.71784,0.047558,6,IMBALANCE
4.5503,1.5421,0.3131,0.010645,0.12533,0.05173,0.81246,-0.083721,6,IMBALANCE
4.5903,-1.2182,-0.39174,-0.056198,0.12181,0.051454,0.75602,0.12792,6,IMBALANCE
4.54,0.70655,0.36537,0.028006,0.11985,0.048143,0.82809,-0.13116,6,IMBALANCE
4.5937,-0.26262,-0.34452,-0.015027,0.11782,0.046706,0.77411,0.15623,6,IMBALANCE
4.5458,-0.28411,0.2245,0.043408,0.11656,0.0465,0.789,-0.098104,6,IMBALANCE
4.5795,0.87812,-0.041484,0.03888,0.11692,0.046795,0.80605,0.086912,6,IMBALANCE
4.5595,-1.1141,0.0067348,0.034146,0.11378,0.047508,0.78468,-0.030518,6,IMBALANCE
4.5603,1.4555,0.26573,0.056446,0.11621,0.04745,0.84418,0.0048692,6,IMBALANCE
4.5783,-1.4886,-0.24425,-0.0078917,0.11115,0.044832,0.75241,0.075279,6,IMBALANCE
4.5437,1.3269,0.48396,0.063158,0.11644,0.047148,0.8076,-0.079656,6,IMBALANCE
4.5887,-0.95538,-0.28848,0.002006,0.11538,0.049459,0.71594,0.13328,6,IMBALANCE
4.5369,0.61848,0.50518,0.063781,0.12028,0.055029,0.76849,-0.12276,6,IMBALANCE
4.5873,0.058296,-0.15829,0.015179,0.1159,0.050819,0.73997,0.15226,6,IMBALANCE
4.5451,-0.42836,0.29664,0.051238,0.1164,0.051692,0.74722,-0.091314,6,IMBALANCE
4.5734,1.1651,0.13299,0.044603,0.11586,0.049921,0.7483,0.081144,6,IMBALANCE
4.5609,-1.4791,0.004146,0.013901,0.11335,0.049125,0.6829,-0.019712,6,IMBALANCE
4.5534,1.5326,0.40365,0.055849,0.11647,0.049632,0.74017,-0.0073728,6,IMBALANCE
4.5794,-1.3357,-0.25545,-0.016717,0.1136,0.047951,0.66995,0.097669,6,IMBALANCE
4.5389,1.2815,0.52657,0.040595,0.11567,0.048592,0.76456,-0.10438,6,IMBALANCE
4.5842,-0.87314,-0.30224,-0.036486,0.11118,0.044787,0.70938,0.13973,6,IMBALANCE
4.5353,-0.20733,0.443,0.021641,0.11108,0.044517,0.74627,-0.13459,6,IMBALANCE
4.5807,0.29157,-0.14625,-0.0036397,0.11044,0.043067,0.72455,0.13203,6,IMBALANCE
4.5446,-1.1418,0.18315,0.026066,0.10809,0.041892,0.71567,-0.087663,6,IMBALANCE
4.5646,1.2698,0.14298,0.048052,0.1054,0.037734,0.76915,0.049821,6,IMBALANCE
4.5619,-2.3755,-0.14718,0.015745,0.10028,0.036168,0.72254,-0.0036248,6,IMBALANCE
4.5464,1.248,0.41839,0.080462,0.10495,0.037875,0.80395,-0.036919,6,IMBALANCE
4.5804,-1.8921,-0.39293,-0.011752,0.097638,0.03645,0.62338,0.13902,6,IMBALANCE
4.5327,0.70675,0.52413,0.079383,0.10473,0.039672,0.77553,-0.11419,6,IMBALANCE
4.5842,-0.78912,-0.24899,-0.013165,0.10464,0.041957,0.69245,0.14131,6,IMBALANCE
4.5333,-0.64693,0.43276,0.049086,0.10818,0.04462,0.76651,-0.11577,6,IMBALANCE
4.5756,0.56222,-0.04821,0.0058276,0.1068,0.041989,0.74426,0.10991,6,IMBALANCE
4.5476,-1.7136,0.099222,0.0095979,0.10492,0.044049,0.67261,-0.065686,6,IMBALANCE
4.5564,1.3652,0.25241,0.033369,0.11132,0.043766,0.76686,0.043372,6,IMBALANCE
4.5647,-2.1958,-0.20341,-0.036769,0.1086,0.044767,0.64499,0.045124,6,IMBALANCE
4.5392,1.2849,0.45573,0.026516,0.10627,0.036129,0.75559,-0.055124,6,IMBALANCE
4.5761,-1.8452,-0.46899,-0.070984,0.093091,0.027536,0.65061,0.16275,6,IMBALANCE
4.5307,0.07308,0.4326,0.0054294,0.096996,0.027793,0.74294,-0.13215,6,IMBALANCE
4.5787,-0.52461,-0.41812,-0.089931,0.091479,0.025406,0.6229,0.16246,6,IMBALANCE
4.5343,-0.87365,0.1959,-0.044631,0.094632,0.029276,0.65281,-0.1267,6,IMBALANCE
4.568,0.71305,-0.14816,-0.072589,0.097593,0.026824,0.67366,0.14184,6,IMBALANCE
4.5479,-2.3738,-0.17718,-0.086045,0.092616,0.025784,0.62823,-0.022024,6,IMBALANCE
4.5502,1.4291,0.15934,-0.021168,0.1021,0.029866,0.74254,0.010126,6,IMBALANCE
4.5657,-2.7646,-0.52125,-0.079918,0.096565,0.030822,0.60818,0.081923,6,IMBALANCE
4.5327,0.76185,0.34648,0.019065,0.10811,0.034917,0.78512,-0.090925,6,IMBALANCE
4.5793,-1.6292,-0.63943,-0.08286,0.10276,0.034037,0.63842,0.1802,6,IMBALANCE
4.5262,-0.17869,0.31124,0.0171,0.10965,0.036887,0.76141,-0.13926,6,IMBALANCE
4.5758,-0.18835,-0.48018,-0.038208,0.10853,0.036957,0.69823,0.15632,6,IMBALANCE
4.5333,-1.6238,0.036009,0.023574,0.10983,0.039332,0.72425,-0.10132,6,IMBALANCE
4.5607,1.0559,-0.1093,0.0315,0.11431,0.039197,0.78409,0.088908,6,IMBALANCE
4.5503,-2.2959,-0.28453,0.011486,0.10744,0.038472,0.67482,0.0085929,6,IMBALANCE
4.5413,1.4091,0.23641,0.087533,0.11586,0.038812,0.79992,-0.015842,6,IMBALANCE
4.569,-2.1284,-0.55635,0.012861,0.1052,0.034711,0.62892,0.11205,6,IMBALANCE
4.5268,0.90095,0.35986,0.12306,0.10975,0.033023,0.78221,-0.10504,6,IMBALANCE
4.5756,-1.2637,-0.58552,0.022791,0.1038,0.031098,0.64812,0.16416,6,IMBALANCE
4.5244,-0.52371,0.23861,0.095234,0.10448,0.030078,0.75093,-0.13203,6,IMBALANCE
4.5709,0.18803,-0.21111,0.014563,0.10352,0.027517,0.75257,0.17986,6,IMBALANCE
4.5374,-1.7663,0.059187,0.014788,0.097182,0.02436,0.72709,-0.059943,6,IMBALANCE
4.5528,1.1708,0.08965,0.028154,0.086938,0.0085022,0.79112,0.072601,6,IMBALANCE
4.5545,-2.7238,-0.19082,-0.020667,0.085827,0.012385,0.69951,0.051135,6,IMBALANCE
4.5343,1.1616,0.33123,0.057564,0.095287,0.015786,0.8278,-0.052617,6,IMBALANCE
4.5708,-2.2606,-0.33072,-0.055016,0.089295,0.015946,0.7089,0.15085,6,IMBALANCE
4.5227,0.35483,0.4179,0.044564,0.091517,0.014304,0.83003,-0.13868,6,IMBALANCE
4.5752,-0.92708,-0.25985,-0.044843,0.087998,0.01182,0.74932,0.21992,6,IMBALANCE
4.5231,-0.91755,0.32728,0.026586,0.089193,0.013553,0.77673,-0.13846,6,IMBALANCE
4.5662,0.47252,-0.03382,0.00055445,0.087015,0.0097536,0.75317,0.15652,6,IMBALANCE
4.5369,-2.0746,0.075633,0.011069,0.08252,0.0098563,0.68787,-0.049429,6,IMBALANCE
4.5465,1.4151,0.25259,0.044037,0.088557,0.011358,0.76351,0.040256,6,IMBALANCE
4.5609,-2.435,-0.1496,-0.036962,0.080458,0.0086241,0.63989,0.082775,6,IMBALANCE
4.5242,1.2008,0.45744,0.051321,0.083862,0.0074176,0.7534,-0.071893,6,IMBALANCE
4.5718,-1.9528,-0.22921,-0.041715,0.078358,0.0055052,0.63483,0.18828,6,IMBALANCE
4.5177,0.12344,0.48628,0.061566,0.080689,0.005287,0.72639,-0.13683,6,IMBALANCE
4.5714,-0.4343,-0.13362,-0.024315,0.078101,0.0035286,0.67807,0.19984,6,IMBALANCE
