TACH,A1,X1,Y1,A2,X2,Y2,MICRO,STA,STATUS
-0.47852,-0.021079,-0.16782,-0.25043,-0.18411,-0.043736,0.4016,0.17755,4,CAGE_FAULT
-0.53221,-0.89353,-0.047137,-0.23621,-0.22277,-0.036446,0.37402,-0.010829,4,CAGE_FAULT
-0.4065,0.91174,0.17067,-0.19806,-0.17357,-0.018567,0.42776,0.053131,4,CAGE_FAULT
-0.40705,-1.5089,-0.33087,-0.25071,-0.25461,-0.023534,0.35596,0.12522,4,CAGE_FAULT
-0.45778,1.2971,0.32538,-0.11728,-0.17255,-0.021654,0.42095,-0.077442,4,CAGE_FAULT
-0.39958,-1.1936,-0.48744,-0.12904,-0.24209,-0.024696,0.35178,0.22469,4,CAGE_FAULT
-0.49182,0.88486,0.29697,0.030819,-0.18528,-0.025543,0.4019,-0.13931,4,CAGE_FAULT
-0.36297,-0.34426,-0.37611,0.018378,-0.22428,-0.026537,0.3666,0.22807,4,CAGE_FAULT
-0.42611,0.010144,0.096716,0.070731,-0.21576,-0.028366,0.38239,-0.10195,4,CAGE_FAULT
-0.39893,0.64143,-0.10711,0.025976,-0.18645,-0.02972,0.42693,0.13785,4,CAGE_FAULT
-0.42357,-0.79733,-0.18778,-0.041374,-0.24224,-0.03058,0.38578,0.020299,4,CAGE_FAULT
-0.45875,1.4368,0.19356,-0.010801,-0.19125,-0.032153,0.44874,-0.00089892,4,CAGE_FAULT
-0.36104,-1.0831,-0.3909,-0.10267,-0.28856,-0.029483,0.36365,0.15584,4,CAGE_FAULT
-0.52457,1.5744,0.40793,0.0087629,-0.22462,-0.029477,0.44374,-0.11244,4,CAGE_FAULT
-0.34116,-0.75569,-0.3546,-0.041702,-0.30098,-0.02818,0.38234,0.21481,4,CAGE_FAULT
-0.49139,0.8936,0.35998,0.11521,-0.27123,-0.026589,0.422,-0.12823,4,CAGE_FAULT
-0.29802,0.1356,-0.23965,0.11053,-0.29896,-0.028257,0.39604,0.19906,4,CAGE_FAULT
-0.48534,-0.15055,0.049429,0.16156,-0.31373,-0.02605,0.39312,-0.055854,4,CAGE_FAULT
-0.48983,1.1668,0.044058,0.20149,-0.27214,-0.024182,0.43779,0.090052,4,CAGE_FAULT
-0.33493,-0.73226,-0.18717,0.20579,-0.33793,-0.024747,0.38994,0.067831,4,CAGE_FAULT
-0.52503,1.7055,0.35436,0.28393,-0.27434,-0.022552,0.45397,-0.042565,4,CAGE_FAULT
-0.44698,-0.88481,-0.37118,0.17889,-0.36675,-0.022629,0.38133,0.19081,4,CAGE_FAULT
-0.46906,1.5748,0.3829,0.21847,-0.30673,-0.013965,0.44132,-0.12076,4,CAGE_FAULT
-0.46095,-0.28244,-0.38755,0.069279,-0.37039,0.025727,0.38612,0.2252,4,CAGE_FAULT
-0.45556,0.79998,0.24349,0.10468,-0.359,0.017089,0.40667,-0.1175,4,CAGE_FAULT
-0.49487,0.75214,-0.13559,0.043948,-0.37356,0.012982,0.40202,0.18207,4,CAGE_FAULT
-0.48044,0.0046085,0.021722,0.034416,-0.41288,0.014663,0.3749,-0.016938,4,CAGE_FAULT
-0.48061,1.6801,0.19926,0.086448,-0.36305,0.013976,0.42518,0.045489,4,CAGE_FAULT
-0.55028,-0.64244,-0.24272,0.072639,-0.43879,0.016633,0.35439,0.12303,4,CAGE_FAULT
-0.46754,1.9344,0.44698,0.20859,-0.36427,0.019887,0.43212,-0.077855,4,CAGE_FAULT
-0.40856,-0.67719,-0.30934,0.14023,-0.44392,0.021626,0.36736,0.2316,4,CAGE_FAULT
-0.58962,1.5665,0.539,0.23619,-0.39001,0.024116,0.437,-0.1367,4,CAGE_FAULT
-0.46107,0.19282,-0.1433,0.10051,-0.43327,0.021061,0.40219,0.22401,4,CAGE_FAULT
-0.49268,0.67069,0.3879,0.1068,-0.44464,0.019675,0.40247,-0.089732,4,CAGE_FAULT
-0.4656,1.1451,0.15514,0.069838,-0.44301,0.018385,0.39724,0.14209,4,CAGE_FAULT
-0.47281,-0.36208,0.066973,0.092517,-0.50846,0.019014,0.34026,0.037725,4,CAGE_FAULT
-0.56383,1.8038,0.40405,0.16862,-0.45265,0.016941,0.39051,-0.003138,4,CAGE_FAULT
-0.48335,-1.0387,-0.23009,0.056376,-0.55055,0.013174,0.29911,0.23822,4,CAGE_FAULT
-0.50315,1.8559,0.50989,0.13317,-0.47382,0.014085,0.37173,-0.13578,4,CAGE_FAULT
-0.48786,-0.76953,-0.3527,0.060994,-0.53948,0.01234,0.31326,0.27984,4,CAGE_FAULT
-0.52465,1.1727,0.40986,0.23067,-0.49232,0.011031,0.36773,-0.17039,4,CAGE_FAULT
-0.44085,-0.23328,-0.21038,0.19151,-0.53398,0.0063331,0.32594,0.32,4,CAGE_FAULT
-0.43683,-0.70441,0.12803,0.20131,-0.56099,0.006962,0.30614,-0.051814,4,CAGE_FAULT
-0.60082,0.90529,0.073121,0.13963,-0.52236,0.0030152,0.34511,0.16586,4,CAGE_FAULT
-0.43323,-1.5679,-0.17043,0.025006,-0.60805,0.0072957,0.27453,0.16691,4,CAGE_FAULT
-0.4928,1.718,0.40068,0.099261,-0.51943,0.009452,0.35448,-0.045218,4,CAGE_FAULT
-0.55295,-1.7241,-0.29616,-0.0027855,-0.62861,3.7505e-05,0.26061,0.3437,4,CAGE_FAULT
-0.52662,1.466,0.57995,0.1449,-0.54195,0.0051843,0.34256,-0.16645,4,CAGE_FAULT
-0.4531,-1.1996,-0.25546,0.0060332,-0.61262,0.00061508,0.27834,0.38228,4,CAGE_FAULT
-0.53145,0.24028,0.43205,0.043485,-0.56747,-0.0010663,0.31591,-0.13897,4,CAGE_FAULT
-0.52763,0.20773,-0.040694,-0.082943,-0.56545,0.0020526,0.30918,0.27563,4,CAGE_FAULT
-0.59994,-0.84436,0.16036,-0.057965,-0.59419,0.0046774,0.27777,0.025216,4,CAGE_FAULT
-0.49978,1.3332,0.29456,0.024043,-0.52337,0.0077,0.34215,0.085428,4,CAGE_FAULT
-0.4316,-1.5291,-0.16215,-0.019838,-0.61172,0.0082391,0.26394,0.25932,4,CAGE_FAULT
-0.61017,1.8358,0.53746,0.051649,-0.50906,0.012211,0.35928,-0.11938,4,CAGE_FAULT
-0.49284,-1.5737,-0.37035,-0.14514,-0.60503,0.010171,0.27006,0.38352,4,CAGE_FAULT
-0.57684,1.2983,0.51066,-0.068472,-0.5209,0.0075139,0.33593,-0.18292,4,CAGE_FAULT
-0.46683,-0.7718,-0.29529,-0.18166,-0.5735,0.0084893,0.27922,0.37571,4,CAGE_FAULT
-0.57789,-0.096249,0.30672,-0.11933,-0.54762,0.0062689,0.29437,-0.091241,4,CAGE_FAULT
-0.54495,0.38559,-0.0356,-0.14679,-0.52772,0.0020654,0.29865,0.21476,4,CAGE_FAULT
-0.47532,-1.5502,-0.089606,-0.10371,-0.5691,0.0034709,0.25435,0.10375,4,CAGE_FAULT
-0.58698,1.2896,0.28006,0.026824,-0.4918,0.0040292,0.33349,0.016843,4,CAGE_FAULT
-0.54288,-1.7933,-0.35325,-0.010576,-0.57899,0.0042923,0.2626,0.2961,4,CAGE_FAULT
-0.57374,1.52,0.52856,0.13005,-0.49623,0.0020141,0.34864,-0.12787,4,CAGE_FAULT
-0.50796,-1.4893,-0.45237,0.0033869,-0.58461,-0.00012935,0.26896,0.36884,4,CAGE_FAULT
-0.489,0.61376,0.43628,0.07691,-0.53575,0.0022323,0.33094,-0.13924,4,CAGE_FAULT
-0.59173,-0.11943,-0.40005,-0.032941,-0.56246,-0.00048231,0.31632,0.25421,4,CAGE_FAULT
-0.54014,-0.2294,0.10707,-0.055222,-0.58233,0.0039586,0.31356,-0.062011,4,CAGE_FAULT
-0.51118,0.78762,0.0010239,-0.099244,-0.55205,9.5262e-05,0.34589,0.12726,4,CAGE_FAULT
-0.55014,-1.1849,-0.26565,-0.15865,-0.62153,-0.006765,0.28675,0.052742,4,CAGE_FAULT
-0.54964,1.4322,0.36728,-0.099861,-0.54245,-0.0045061,0.35899,-0.0029433,4,CAGE_FAULT
-0.57444,-1.622,-0.37627,-0.19731,-0.68106,-0.010102,0.21325,0.30376,4,CAGE_FAULT
-0.56435,1.3153,0.46167,-0.045042,-0.53685,-0.0081384,0.33231,-0.14792,4,CAGE_FAULT
-0.48443,-0.9758,-0.26775,-0.0925,-0.61697,-0.010166,0.25634,0.31703,4,CAGE_FAULT
-0.6326,0.4474,0.38946,0.023279,-0.55842,-0.0084593,0.31407,-0.15902,4,CAGE_FAULT
-0.44081,-0.1272,-0.15369,-0.051831,-0.575,-0.010134,0.29206,0.2832,4,CAGE_FAULT
-0.51607,-0.9255,0.063928,-0.05282,-0.6037,-0.0085748,0.26598,-0.022633,4,CAGE_FAULT
-0.59899,0.76621,0.18352,-0.041663,-0.55597,-0.0064121,0.29996,0.091853,4,CAGE_FAULT
-0.4698,-1.6708,-0.20085,-0.10063,-0.69515,-0.0061618,0.15042,0.15632,4,CAGE_FAULT
-0.6369,1.3749,0.43258,0.0099833,-0.50648,-0.0048141,0.31017,-0.07659,4,CAGE_FAULT
-0.47599,-1.8296,-0.35094,-0.068421,-0.59839,-0.0069832,0.21546,0.2796,4,CAGE_FAULT
-0.6257,0.74521,0.44761,0.053145,-0.48451,-0.006887,0.31269,-0.14768,4,CAGE_FAULT
-0.52399,-1.1788,-0.39395,-0.038734,-0.57412,-0.0084079,0.22276,0.27368,4,CAGE_FAULT
-0.534,-0.39808,0.20089,0.024987,-0.52442,-0.0083117,0.25854,-0.13775,4,CAGE_FAULT
-0.55891,-0.051372,-0.21208,0.023324,-0.51167,-0.0089855,0.28689,0.21929,4,CAGE_FAULT
-0.5388,-1.469,-0.22981,0.06407,-0.53923,-0.0050772,0.24823,-0.037673,4,CAGE_FAULT
-0.53608,0.94826,0.11004,0.10217,-0.46814,-0.0033894,0.33062,0.085233,4,CAGE_FAULT
-0.54709,-2.2431,-0.60871,-0.0093368,-0.55418,-0.0054623,0.23796,0.072066,4,CAGE_FAULT
-0.61781,1.0633,0.30008,0.015468,-0.43723,-0.0033959,0.36424,-0.055416,4,CAGE_FAULT
-0.60061,-2.1231,-0.75697,-0.10594,-0.54079,-0.0058281,0.27104,0.18648,4,CAGE_FAULT
-0.50973,0.27521,0.21079,-0.041336,-0.44691,-0.0068228,0.36435,-0.1498,4,CAGE_FAULT
-0.58921,-0.99884,-0.62728,-0.14475,-0.49774,-0.028841,0.32413,0.25591,4,CAGE_FAULT
-0.60753,-0.88361,-0.10675,-0.1213,-0.46446,-0.025594,0.35066,-0.1462,4,CAGE_FAULT
-0.55901,0.16808,-0.25011,-0.09647,-0.43827,-0.027275,0.3848,0.19176,4,CAGE_FAULT
-0.62427,-2.1322,-0.46715,-0.079378,-0.49375,-0.025434,0.31958,-0.026454,4,CAGE_FAULT
-0.53157,0.8477,0.12646,0.0068232,-0.40191,-0.023046,0.41111,0.026919,4,CAGE_FAULT
-0.6184,-2.3293,-0.74226,-0.041066,-0.50418,-0.023393,0.29956,0.098278,4,CAGE_FAULT
-0.59162,0.71952,0.27378,0.070005,-0.38339,-0.019029,0.40774,-0.10524,4,CAGE_FAULT
-0.54642,-1.6376,-0.64849,0.023099,-0.47516,-0.023406,0.31458,0.21887,4,CAGE_FAULT
-0.65724,-0.14929,0.21658,0.11768,-0.41195,-0.021095,0.35887,-0.14693,4,CAGE_FAULT
-0.52611,-0.43775,-0.40192,0.07305,-0.43349,-0.022745,0.33464,0.17202,4,CAGE_FAULT
-0.63137,-1.1042,-0.14589,0.022161,-0.44095,-0.023142,0.30836,-0.094089,4,CAGE_FAULT
-0.59645,0.37391,-0.081377,-0.043455,-0.38926,-0.024766,0.35022,0.081193,4,CAGE_FAULT
-0.55679,-2.0432,-0.49918,-0.14908,-0.46312,-0.025023,0.26224,0.022684,4,CAGE_FAULT
-0.65972,0.75098,0.2284,-0.12737,-0.36501,-0.02485,0.33932,-0.016134,4,CAGE_FAULT
-0.54173,-1.7259,-0.68209,-0.18595,-0.45967,-0.023406,0.2395,0.13822,4,CAGE_FAULT
-0.63421,0.61659,0.26295,-0.075338,-0.35513,-0.021204,0.32879,-0.10331,4,CAGE_FAULT
-0.60689,-1.0112,-0.64189,-0.12057,-0.41994,-0.025786,0.26868,0.15464,4,CAGE_FAULT
-0.56483,-0.27174,0.061069,-0.06907,-0.37895,-0.024137,0.30024,-0.10633,4,CAGE_FAULT
-0.65395,-0.079115,-0.34189,-0.081138,-0.37874,-0.023348,0.30562,0.14075,4,CAGE_FAULT
-0.56502,-1.4692,-0.26403,-0.051632,-0.40219,-0.025498,0.27382,-0.033998,4,CAGE_FAULT
-0.61717,0.73724,0.033485,0.0071315,-0.32889,-0.019241,0.34382,0.04325,4,CAGE_FAULT
-0.63248,-1.9826,-0.56168,-0.037058,-0.40768,-0.050314,0.2553,0.066152,4,CAGE_FAULT
-0.54877,0.86063,0.26572,0.0065599,-0.30341,-0.067391,0.35896,-0.063569,4,CAGE_FAULT
-0.66838,-1.7951,-0.65591,-0.10677,-0.38481,-0.062674,0.27807,0.15598,4,CAGE_FAULT
-0.56159,0.25053,0.24196,-0.071209,-0.30085,-0.066197,0.35345,-0.13315,4,CAGE_FAULT
-0.61447,-0.84894,-0.41299,-0.1246,-0.33783,-0.066858,0.32401,0.20257,4,CAGE_FAULT
-0.63637,-0.79742,0.071553,-0.064599,-0.32792,-0.068469,0.33347,-0.10137,4,CAGE_FAULT
-0.55147,0.17563,-0.14814,-0.021874,-0.3078,-0.068764,0.36135,0.12315,4,CAGE_FAULT
-0.66019,-1.6759,-0.3039,-0.035465,-0.35678,-0.069535,0.3083,0.0036036,4,CAGE_FAULT
-0.58248,0.83505,0.13227,-0.032055,-0.27955,-0.06949,0.37467,2.5924e-05,4,CAGE_FAULT
-0.58922,-2.086,-0.50628,-0.14307,-0.36536,-0.071518,0.28538,0.11884,4,CAGE_FAULT
-0.66815,0.7473,0.34147,-0.072461,-0.27398,-0.070388,0.36338,-0.10465,4,CAGE_FAULT
-0.52979,-1.4968,-0.41611,-0.13106,-0.34919,-0.072596,0.29074,0.21189,4,CAGE_FAULT
-0.67567,0.048696,0.31089,-0.016588,-0.29151,-0.067147,0.33934,-0.13203,4,CAGE_FAULT
-0.5809,-0.34672,-0.24842,-0.047007,-0.31067,-0.070369,0.30723,0.18417,4,CAGE_FAULT
-0.59764,-0.8353,0.038945,-0.068331,-0.31698,-0.06956,0.28778,-0.058069,4,CAGE_FAULT
-0.6642,0.5621,0.067114,-0.091177,-0.25503,-0.069714,0.33791,0.082483,4,CAGE_FAULT
-0.54995,-1.7537,-0.26253,-0.1194,-0.31288,-0.069798,0.28455,0.049261,4,CAGE_FAULT
-0.65967,1.0178,0.31159,-0.023923,-0.22718,-0.067186,0.37179,-0.034047,4,CAGE_FAULT
-0.59802,-1.9862,-0.4464,-0.083329,-0.32115,-0.067937,0.2854,0.14788,4,CAGE_FAULT
-0.58548,0.54456,0.35708,-0.0053225,-0.23123,-0.068809,0.37209,-0.11134,4,CAGE_FAULT
-0.66862,-1.0191,-0.3952,-0.099771,-0.28121,-0.070645,0.33778,0.20405,4,CAGE_FAULT
-0.56155,-0.3423,0.20014,-0.052422,-0.25101,-0.06775,0.36556,-0.11573,4,CAGE_FAULT
-0.63763,-0.08722,-0.15802,-0.028708,-0.23547,-0.069875,0.38728,0.17022,4,CAGE_FAULT
-0.63145,-1.2564,-0.063338,0.031172,-0.25812,-0.072795,0.36694,-0.02273,4,CAGE_FAULT
-0.55775,0.90543,0.11363,0.063004,-0.21437,-0.073205,0.41248,0.04123,4,CAGE_FAULT
-0.68631,-1.7911,-0.34857,-0.027771,-0.26679,-0.073956,0.36558,0.075765,4,CAGE_FAULT
-0.54888,1.0453,0.33502,0.00095909,-0.20565,-0.077107,0.42809,-0.073474,4,CAGE_FAULT
-0.65388,-1.6491,-0.38667,-0.095449,-0.27735,-0.075503,0.3623,0.21052,4,CAGE_FAULT
-0.62037,0.52168,0.38834,-0.018406,-0.22963,-0.071421,0.41419,-0.14247,4,CAGE_FAULT
-0.59347,-0.83514,-0.23967,-0.0616,-0.26047,-0.071331,0.37551,0.23627,4,CAGE_FAULT
-0.6765,-0.70886,0.21686,-0.026621,-0.25715,-0.070414,0.37924,-0.08798,4,CAGE_FAULT
-0.60037,0.25532,0.093479,-0.046089,-0.24083,-0.07171,0.38549,0.15241,4,CAGE_FAULT
-0.62829,-1.5455,-0.024402,-0.056988,-0.29309,-0.072596,0.33376,0.071093,4,CAGE_FAULT
-0.73216,1.0721,0.37607,0.034467,-0.23311,-0.072223,0.38948,-0.023168,4,CAGE_FAULT
-0.52443,-1.7005,-0.12903,-0.019119,-0.28166,-0.075535,0.3281,0.18414,4,CAGE_FAULT
-0.69932,1.0304,0.55519,0.092646,-0.22717,-0.074155,0.37953,-0.13227,4,CAGE_FAULT
-0.59505,-1.258,-0.13745,0.021519,-0.2785,-0.075593,0.32299,0.23756,4,CAGE_FAULT
-0.62115,0.25292,0.50762,0.060846,-0.25252,-0.076401,0.34879,-0.16557,4,CAGE_FAULT
-0.6311,-0.55478,-0.14115,-0.03515,-0.27749,-0.073982,0.32291,0.24718,4,CAGE_FAULT
-0.60389,-0.97575,0.20756,-0.026666,-0.30126,-0.072551,0.31092,-0.05931,4,CAGE_FAULT
-0.62101,0.66841,0.10708,-0.017834,-0.26608,-0.072512,0.34674,0.11558,4,CAGE_FAULT
-0.60921,-1.8136,-0.27696,-0.028445,-0.32893,-0.072532,0.30195,0.10667,4,CAGE_FAULT
-0.60622,1.2341,0.42437,0.051019,-0.26981,-0.069156,0.35701,-0.038136,4,CAGE_FAULT
-0.62191,-1.7881,-0.54174,-0.022427,-0.34083,-0.068912,0.29871,0.2279,4,CAGE_FAULT
-0.59994,0.92434,0.55523,0.033041,-0.28554,-0.068604,0.35336,-0.13218,4,CAGE_FAULT
-0.62467,-0.89131,-0.43967,-0.08329,-0.33578,-0.069015,0.30442,0.2581,4,CAGE_FAULT
-0.59713,0.069015,0.40043,-0.017815,-0.31456,-0.07112,0.32955,-0.11378,4,CAGE_FAULT
-0.61707,-0.02815,-0.11501,-0.043333,-0.31104,-0.071062,0.34889,0.19694,4,CAGE_FAULT
-0.61114,-1.1229,0.069112,-0.032112,-0.33662,-0.072166,0.33935,0.0053072,4,CAGE_FAULT
-0.60447,1.0738,0.30532,-0.015445,-0.29902,-0.073988,0.3878,0.052596,4,CAGE_FAULT
-0.6165,-1.8599,-0.32742,-0.1064,-0.36068,-0.076003,0.31821,0.14854,4,CAGE_FAULT
-0.60322,1.2373,0.58864,-0.040237,-0.29889,-0.072313,0.38386,-0.093286,4,CAGE_FAULT
-0.61814,-1.2329,-0.32288,-0.10377,-0.33815,-0.072897,0.34669,0.25226,4,CAGE_FAULT
-0.60572,0.93205,0.56828,0.049702,-0.30582,-0.073982,0.38484,-0.15452,4,CAGE_FAULT
-0.62413,-0.65551,-0.38263,-0.032125,-0.36009,-0.077319,0.33044,0.26253,4,CAGE_FAULT
-0.60846,-0.40328,0.28508,-0.0014174,-0.35445,-0.076453,0.32529,-0.095257,4,CAGE_FAULT
-0.61508,0.28569,-0.049456,-0.031316,-0.32862,-0.07248,0.34321,0.17426,4,CAGE_FAULT
-0.60718,-1.5064,-0.16994,-0.046416,-0.36335,-0.070735,0.30307,0.054397,4,CAGE_FAULT
-0.61509,1.1282,0.28033,0.066068,-0.3156,-0.069689,0.34245,0.0068162,4,CAGE_FAULT
-0.60924,-1.5354,-0.5693,0.05461,-0.39504,-0.073391,0.2549,0.21393,4,CAGE_FAULT
-0.60839,1.3306,0.42859,0.12925,-0.33001,-0.071723,0.31073,-0.12906,4,CAGE_FAULT
-0.61763,-1.2925,-0.68299,-0.02339,-0.38412,-0.07273,0.25119,0.2664,4,CAGE_FAULT
-0.59861,0.62377,0.31079,0.01805,-0.34643,-0.071351,0.29199,-0.14053,4,CAGE_FAULT
-0.62271,-0.20052,-0.47699,-0.094402,-0.37646,-0.070285,0.26255,0.23192,4,CAGE_FAULT
-0.59684,-0.30342,-0.011927,-0.086868,-0.39152,-0.070561,0.2464,-0.061938,4,CAGE_FAULT
-0.62355,0.99004,-0.064,-0.080316,-0.3521,-0.072435,0.27944,0.11261,4,CAGE_FAULT
-0.61403,-1.3827,-0.40233,-0.14598,-0.40211,-0.074739,0.22955,0.082677,4,CAGE_FAULT
-0.60076,1.5563,0.31495,-0.10474,-0.33785,-0.071062,0.28869,-0.036286,4,CAGE_FAULT
-0.62003,-1.2343,-0.6263,-0.17016,-0.41912,-0.073282,0.20885,0.22902,4,CAGE_FAULT
-0.59706,1.3412,0.47482,-0.033872,-0.35109,-0.07531,0.2743,-0.12901,4,CAGE_FAULT
-0.62097,-0.71378,-0.56583,-0.060874,-0.39185,-0.079719,0.24084,0.2647,4,CAGE_FAULT
-0.60211,0.36141,0.30251,0.11679,-0.36265,-0.080643,0.26709,-0.10287,4,CAGE_FAULT
-0.61214,0.31798,-0.26041,0.11553,-0.37186,-0.085315,0.25931,0.20264,4,CAGE_FAULT
-0.61527,-0.67031,-0.023799,0.089884,-0.40132,-0.083993,0.23366,0.0011698,4,CAGE_FAULT
-0.605,1.1629,0.15244,0.062298,-0.34883,-0.085328,0.28299,0.058559,4,CAGE_FAULT
-0.61126,-1.1924,-0.37593,-0.0068704,-0.41129,-0.090302,0.21952,0.16275,4,CAGE_FAULT
-0.60559,1.4937,0.43625,0.10456,-0.34275,-0.085116,0.27674,-0.098226,4,CAGE_FAULT
-0.60751,-1.3152,-0.41638,0.060711,-0.41795,-0.083935,0.20671,0.27142,4,CAGE_FAULT
-0.60611,1.0255,0.47985,0.2073,-0.3573,-0.08348,0.26872,-0.14408,4,CAGE_FAULT
-0.61386,-0.58552,-0.27056,0.13037,-0.40837,-0.083769,0.21965,0.24813,4,CAGE_FAULT
-0.60188,-0.12153,0.29061,0.21134,-0.39769,-0.078256,0.22299,-0.10195,4,CAGE_FAULT
-0.6147,0.35164,0.01957,0.2102,-0.37735,-0.074617,0.23118,0.16995,4,CAGE_FAULT
-0.59981,-1.1425,-0.024415,0.20838,-0.42598,-0.073289,0.17534,0.030132,4,CAGE_FAULT
-0.6139,1.0918,0.21225,0.24911,-0.34452,-0.072442,0.24523,0.0098828,4,CAGE_FAULT
