TACH,A1,X1,Y1,A2,X2,Y2,MICRO,STA,STATUS
-0.66562,-0.15269,0.093074,-0.3122,-0.067501,-0.02055,1.1192,-0.0014587,1,NORMAL
-0.74429,-0.83716,0.49879,-0.19436,-0.069196,-0.020486,1.243,-0.043247,1,NORMAL
-0.64914,-0.78998,-0.2449,-0.18083,-0.090056,-0.02768,1.0729,0.26679,1,NORMAL
-0.76689,-0.5904,0.63452,-0.21696,-0.066172,-0.018856,0.97094,-0.22826,1,NORMAL
-0.61609,-0.79157,-0.16686,-0.28193,-0.056743,0.0020013,0.72957,0.32323,1,NORMAL
-0.81298,-0.60518,0.72623,-0.26717,-0.047964,-0.00073901,0.70435,-0.22211,1,NORMAL
-0.53258,-1.1329,0.14521,-0.29201,-0.046018,0.0041832,0.57243,0.26159,1,NORMAL
-0.97291,-0.29382,0.5365,-0.397,-0.042897,0.0023735,0.44542,-0.10623,1,NORMAL
3.1124,-0.74561,0.59825,-0.41805,-0.034021,0.0076358,0.41013,0.024364,1,NORMAL
4.7175,-0.14395,0.33563,-0.36501,-0.045479,0.0044977,0.3238,0.082045,1,NORMAL
4.2132,0.097162,0.80873,-0.24326,-0.036828,0.0093365,0.41597,-0.14211,1,NORMAL
4.514,-0.35534,0.014758,-0.18636,-0.053526,0.004164,0.34385,0.17784,1,NORMAL
4.2987,-0.14186,0.70572,-0.10831,-0.049916,0.0044078,0.43183,-0.20529,1,NORMAL
4.4622,0.11005,-0.044311,-0.13472,-0.05456,0.0040292,0.48514,0.066055,1,NORMAL
4.3314,0.71242,0.53825,-0.095821,-0.051111,0.0026687,0.65474,-0.16542,1,NORMAL
4.4414,0.20796,0.18778,-0.2026,-0.0542,0.001674,0.76476,0.064424,1,NORMAL
4.3495,0.20192,0.3048,-0.22644,-0.054919,0.0015585,0.77178,-0.10005,1,NORMAL
4.4243,0.32974,0.47385,-0.19725,-0.049871,0.0023221,0.82854,-0.01796,1,NORMAL
4.3672,0.22127,0.083354,-0.24721,-0.051002,0.0018665,0.82599,0.044443,1,NORMAL
4.4112,-0.044879,0.52028,-0.29555,-0.042177,0.004857,0.89098,-0.1183,1,NORMAL
4.3775,-0.062771,-0.26977,-0.35687,-0.046936,0.0011221,0.84629,0.0984,1,NORMAL
4.4015,0.24112,0.60565,-0.30539,-0.035241,0.001905,0.82527,-0.13055,1,NORMAL
4.3798,0.34982,-0.011105,-0.28022,-0.02869,0.0041126,0.79557,0.067101,1,NORMAL
4.396,0.15001,0.55138,-0.24826,-0.022255,0.0046324,0.73959,-0.10397,1,NORMAL
4.3838,-0.049259,0.41683,-0.27882,-0.018344,0.0098178,0.67019,-0.0039168,1,NORMAL
4.3896,0.57509,0.28584,-0.24739,-0.019429,0.0024248,0.58622,-0.071795,1,NORMAL
4.3807,0.18056,0.45355,-0.18343,-0.035261,-0.01607,0.41498,-0.071114,1,NORMAL
4.3883,0.53641,-0.0037877,-0.072718,-0.032987,-0.012586,0.2311,-0.031297,1,NORMAL
4.3811,0.41602,0.65721,0.010298,-0.032248,-0.01419,0.12444,-0.11672,1,NORMAL
4.39,0.31498,0.020007,0.061765,-0.031748,-0.016879,0.012915,0.026554,1,NORMAL
4.379,0.40273,0.58179,0.086647,-0.027046,-0.017149,-0.045036,-0.14559,1,NORMAL
4.3878,0.52045,-0.028051,0.06258,-0.023585,-0.018053,-0.09286,0.0016322,1,NORMAL
4.3796,0.60214,0.2617,0.083358,-0.01503,-0.019099,0.029259,-0.10799,1,NORMAL
4.3857,0.59843,0.2203,0.062163,-0.0087232,-0.017174,0.24157,-0.035045,1,NORMAL
4.3805,0.96479,0.042748,0.045251,-0.0011705,-0.017033,0.34408,-0.067536,1,NORMAL
4.3824,0.90768,0.44507,0.019932,0.005984,-0.013863,0.44497,-0.083234,1,NORMAL
4.3826,0.84831,-0.28295,-0.14547,0.0099081,-0.011219,0.52223,-0.02402,1,NORMAL
4.38,0.75185,0.37939,-0.13521,0.012207,-0.0087416,0.63611,-0.12945,1,NORMAL
4.3858,0.76587,-0.68186,-0.086155,0.0086622,-0.0091909,0.57387,-0.0023835,1,NORMAL
4.3721,0.80392,0.063331,-0.001745,0.012477,-0.010859,0.45279,-0.12015,1,NORMAL
4.3855,0.65652,-0.63686,-0.00033834,0.014539,-0.01034,0.38488,-0.013506,1,NORMAL
4.3737,0.79012,-0.37802,0.026888,0.017936,-0.013317,0.35395,-0.096084,1,NORMAL
4.38,0.60302,-0.1996,0.028777,0.026542,-0.0086582,0.21172,-0.054077,1,NORMAL
4.3774,0.69014,-0.55559,0.071733,0.028096,-0.011585,0.03247,-0.051351,1,NORMAL
4.3728,0.84773,0.16854,0.13228,0.037576,-0.0084079,-0.026355,-0.079291,1,NORMAL
4.3793,0.90001,-0.52004,0.22118,0.035366,-0.013086,-0.066601,-0.0051824,1,NORMAL
4.3748,0.81191,0.12475,0.18398,0.049862,0.0033489,0.016408,-0.1229,1,NORMAL
4.3797,1.0313,-0.34039,0.021043,0.064184,0.021716,0.014559,-0.0020185,1,NORMAL
4.3736,1.2581,0.24104,-0.12135,0.060285,0.014907,0.044787,-0.11203,1,NORMAL
4.3843,1.1749,0.18625,-0.21805,0.060382,0.019457,0.18628,-0.0054988,1,NORMAL
4.3762,1.1424,0.29395,-0.1985,0.057954,0.014361,0.33419,-0.074424,1,NORMAL
4.3796,0.71824,0.25074,-0.095982,0.067299,0.020548,0.34201,-0.067852,1,NORMAL
4.3768,0.93154,-0.2148,0.0067975,0.070015,0.021093,0.38757,-0.0079082,1,NORMAL
4.375,0.69244,0.12787,0.012135,0.076136,0.025483,0.63477,-0.11996,1,NORMAL
4.3816,0.6567,-0.38753,0.057269,0.07629,0.023622,0.71093,0.054567,1,NORMAL
4.3734,0.65854,0.021022,0.26452,0.078409,0.026458,0.70304,-0.14598,1,NORMAL
4.3827,0.38599,-0.46934,0.38906,0.07182,0.021767,0.6164,0.068318,1,NORMAL
4.3721,0.45103,-0.24793,0.32482,0.065732,0.019553,0.54666,-0.11268,1,NORMAL
4.3818,0.22472,-0.39511,0.13246,0.057954,0.020926,0.59387,-0.0039898,1,NORMAL
4.3739,0.50396,-0.49171,-0.14912,0.053452,0.01766,0.53513,-0.0275,1,NORMAL
4.377,0.38791,-0.17846,-0.24983,0.055,0.019829,0.40426,-0.073158,1,NORMAL
4.3795,0.18231,-0.51854,-0.20796,0.054357,0.019431,0.34399,0.057561,1,NORMAL
4.373,0.25889,0.067712,0.058945,0.064775,0.024456,0.41148,-0.16447,1,NORMAL
4.3831,-0.050788,-0.44306,0.071373,0.068705,0.026086,0.28647,0.13043,1,NORMAL
4.3692,0.31557,0.066491,0.15883,0.072321,0.025136,0.30192,-0.15798,1,NORMAL
4.381,0.51692,-0.17566,0.19265,0.071409,0.026375,0.37182,0.059678,1,NORMAL
4.3711,0.47548,-0.042576,0.216,0.065969,0.020882,0.35444,-0.12067,1,NORMAL
4.3797,0.029308,0.064391,0.091901,0.068872,0.026445,0.36616,0.0034576,1,NORMAL
4.3747,0.20336,-0.06461,-0.099771,0.051288,0.011615,0.38256,0.043445,1,NORMAL
4.3756,0.1104,0.32654,-0.33096,0.039258,-0.0016246,0.51465,-0.13257,1,NORMAL
4.3799,-0.29906,-0.13997,-0.49795,0.032104,0.0012183,0.5258,0.24231,1,NORMAL
4.3746,-0.26149,0.30783,-0.52756,0.031738,-0.002921,0.64264,-0.26063,1,NORMAL
4.3847,-1.2579,-0.43991,-0.48947,0.026099,-0.0010727,0.61717,0.39206,1,NORMAL
4.3717,-0.46946,0.015703,-0.32363,0.028135,-0.0032675,0.64511,-0.214,1,NORMAL
4.3848,-0.95944,-0.36251,-0.107,0.023029,-0.0043906,0.55152,0.2638,1,NORMAL
4.3733,-0.60898,-0.20212,0.083191,0.017634,-0.0080614,0.4475,-0.043539,1,NORMAL
4.3831,-0.99872,-0.0083552,0.29485,0.018932,-0.0061297,0.60434,0.051087,1,NORMAL
4.3798,-1.6181,-0.4979,0.26367,0.001514,-0.011225,0.64734,0.39763,1,NORMAL
4.3733,-0.39194,0.37015,0.24712,0.023132,-0.0053404,0.74511,-0.26022,1,NORMAL
4.3838,-1.1849,-0.21642,-0.046628,0.011706,-0.006964,0.44025,0.44385,1,NORMAL
4.3665,-0.19486,0.74145,0.070102,0.024192,-0.0038451,0.36889,-0.35652,1,NORMAL
4.3842,-0.93761,0.11747,0.0030273,0.017936,-0.0018172,0.2829,0.35465,1,NORMAL
4.3644,-0.2703,0.54853,0.0092703,0.024667,-0.0001101,0.31749,-0.16112,1,NORMAL
4.3798,-0.46943,0.21807,-0.18541,0.032875,0.0018986,0.36987,0.10526,1,NORMAL
4.3694,-0.19394,0.1507,-0.42281,0.032637,-0.00086094,0.41817,0.012852,1,NORMAL
4.3716,-0.076116,0.63952,-0.45711,0.039875,0.00094879,0.60352,-0.085668,1,NORMAL
4.3744,-0.44975,0.027684,-0.39528,0.031153,-0.0030236,0.57123,0.16893,1,NORMAL
4.3711,-0.19474,0.58406,-0.12602,0.037274,0.0014237,0.63156,-0.23279,1,NORMAL
4.3781,-0.6577,-0.30443,0.075625,0.019362,-0.0056163,0.70966,0.24939,1,NORMAL
4.3657,0.12756,0.29947,0.20744,0.031308,0.0091375,0.91313,-0.22498,1,NORMAL
4.3829,-0.39434,-0.23489,0.03335,0.040858,0.029731,0.79418,0.20461,1,NORMAL
4.3638,-0.046138,0.36344,-0.093303,0.03292,0.018892,0.53564,-0.11358,1,NORMAL
4.3775,-0.27067,0.5043,-0.17766,0.038468,0.024982,0.41802,0.031811,1,NORMAL
4.3679,-0.39915,0.2895,-0.088801,0.02915,0.019566,0.35243,0.044662,1,NORMAL
4.3696,-0.054769,0.78707,-0.025323,0.04001,0.02341,0.3973,-0.13785,1,NORMAL
4.3758,-0.53761,0.14303,-0.17609,0.030049,0.020702,0.3342,0.2821,1,NORMAL
4.3612,-0.061011,0.83919,-0.24653,0.04947,0.025104,0.46906,-0.27268,1,NORMAL
4.3806,-0.41798,0.28608,-0.3536,0.044223,0.024803,0.32133,0.30065,1,NORMAL
4.3599,0.37822,0.93441,-0.16835,0.046291,0.025663,0.36548,-0.21836,1,NORMAL
4.3767,-0.089178,0.57724,-0.025201,0.042014,0.024514,0.523,0.19242,1,NORMAL
4.3632,0.19086,0.69152,0.032097,0.032194,0.024418,0.71826,-0.048991,1,NORMAL
4.3721,-0.20152,0.63876,0.074084,0.026773,0.025136,0.88242,-0.026454,1,NORMAL
4.3664,-0.30367,0.12692,-0.079867,0.013216,0.015953,0.64889,0.13225,1,NORMAL
4.3643,-0.15622,0.51675,-0.093188,0.017975,0.016826,0.44103,-0.1921,1,NORMAL
4.3747,-0.88541,-0.037161,-0.028895,0.0029141,0.014098,0.12414,0.31695,1,NORMAL
4.3598,-0.0524,0.61604,0.30192,0.0097347,0.016652,0.19012,-0.26893,1,NORMAL
4.3759,-0.75623,0.058847,0.52892,0.008797,0.01526,0.36926,0.2747,1,NORMAL
4.3565,0.039557,0.38279,0.57621,0.010794,0.014977,0.44416,-0.18616,1,NORMAL
4.3731,-0.23046,0.058769,0.37236,0.0078273,0.012609,0.36365,0.14486,1,NORMAL
4.3592,0.093444,0.14455,0.17181,0.0051042,0.0092723,0.22953,-0.0020185,1,NORMAL
4.3694,0.49321,0.67568,0.031609,0.014847,0.016421,0.22096,-0.069824,1,NORMAL
4.3655,-0.0088199,0.42372,-0.18417,0.00098741,0.011602,0.21877,0.20629,1,NORMAL
4.3589,0.4175,1.02,-0.19435,-0.011812,-0.0013743,0.37731,-0.24313,1,NORMAL
4.3728,-0.54033,0.26488,-0.30595,-0.020547,0.00031346,0.3082,0.32537,1,NORMAL
4.3551,0.045401,0.80418,-0.21043,-0.015088,-0.0016439,0.28285,-0.28171,1,NORMAL
4.3722,-0.52588,0.33441,-0.17904,-0.020598,-0.0036654,0.042969,0.29125,1,NORMAL
4.3555,0.055355,0.70189,0.060872,-0.02002,-0.0031777,-0.075611,-0.15754,1,NORMAL
4.3654,-0.24141,0.66894,0.30681,-0.020817,-0.0028054,0.075907,0.065568,1,NORMAL
4.3652,-0.048277,0.44965,0.42752,-0.037104,-0.0079459,0.09674,0.10061,1,NORMAL
4.3537,0.66017,0.61526,0.44115,-0.035935,-0.0084849,0.11141,-0.15194,1,NORMAL
4.3722,0.19582,0.084035,0.17297,-0.053629,-0.013715,-0.082199,0.23255,1,NORMAL
4.3499,0.54659,0.76886,0.043453,-0.040276,-0.01059,-0.081429,-0.2729,1,NORMAL
4.3779,0.052029,0.32454,-0.11675,-0.055658,-0.010571,-0.26568,0.31442,1,NORMAL
4.343,0.58545,0.9085,-0.13998,-0.050867,-0.008087,-0.18153,-0.24545,1,NORMAL
4.3824,0.0052828,0.53049,-0.22256,-0.066435,-0.010648,-0.0075451,0.22488,1,NORMAL
4.3391,0.3253,0.66307,-0.16875,-0.076653,-0.017046,0.029554,-0.085668,1,NORMAL
4.3863,0.22612,0.78954,0.065047,-0.075285,-0.018207,-0.074525,0.031397,1,NORMAL
4.3217,0.25408,0.61893,0.28939,-0.083788,-0.019542,-0.28951,0.10276,1,NORMAL
4.4154,0.65999,1.0225,0.47792,-0.062697,-0.014126,-0.14528,-0.1975,1,NORMAL
1.9852,-0.047455,0.28396,0.33271,-0.088072,-0.013112,-0.21597,0.35424,1,NORMAL
-0.5723,0.72236,0.99929,0.38884,-0.057912,-0.0070987,0.16233,-0.33309,1,NORMAL
-0.40264,-0.1344,0.17681,0.26413,-0.065844,-0.0076956,0.26151,0.38074,1,NORMAL
-0.57695,0.49204,0.79043,0.22055,-0.066852,-0.013029,0.30119,-0.28095,1,NORMAL
-0.67807,-0.033814,0.33775,0.022386,-0.049165,0.02031,0.098872,0.22961,1,NORMAL
-0.36171,-0.039755,0.3327,-0.046962,-0.053539,0.026093,-0.10109,-0.053298,1,NORMAL
-0.57425,-0.062893,0.59981,-0.0088808,-0.059801,0.015446,0.091461,-0.049307,1,NORMAL
-0.53478,-0.34322,-0.10221,0.032707,-0.082472,0.013232,0.043387,0.32576,1,NORMAL
-0.59946,0.59455,0.75406,0.38441,-0.061464,0.014015,0.10962,-0.2684,1,NORMAL
-0.6414,0.11196,-0.15662,0.48565,-0.06542,0.015029,-0.11225,0.31501,1,NORMAL
-0.57659,0.72238,0.6243,0.59353,-0.054104,0.016184,-0.21019,-0.33284,1,NORMAL
-0.60134,0.26148,0.073532,0.41397,-0.060218,0.019592,-0.27481,0.3088,1,NORMAL
-0.53118,0.85254,0.48144,0.27143,-0.061213,0.017833,-0.16426,-0.1737,1,NORMAL
-0.58649,0.43607,0.23201,0.073486,-0.058214,0.020144,-0.025815,0.098278,1,NORMAL
